question;answer;item1;item2;co_occurrence_count;export_timestamp
caffeine;non-kafein;MANGO;TEH STRAWBERRY;2.54;52:07.4
temperature;dingin;MANGO;TEH STRAWBERRY;5.08;52:07.4
budget;low;KOPI LEMON;MANGO;2.54;52:07.4
budget;low;MANGO;TEH STRAWBERRY;1.54;52:07.4
mood;rileks;LEMON SQUASH;TEH;2.3;52:07.4
budget;low;TEH;TEH JAHE SEREH;5.45;52:07.4
caffeine;rendah;AMERICANO;CHOCOLATE;3.3;52:07.4
temperature;panas;AMERICANO;CHOCOLATE;2.2;52:07.4
temperature;panas;AMERICANO;TELANG SQUASH;2.54;52:07.4
temperature;panas;CHOCOLATE;KOPI LEMON;2.1;52:07.4
temperature;panas;CHOCOLATE;LYCHEE SQUASH;5;52:07.4
temperature;panas;CHOCOLATE;TELANG SQUASH;1;52:07.4
temperature;panas;LYCHEE SQUASH;TELANG SQUASH;9.44;52:07.4
budget;mid;AMERICANO;CHOCOLATE;2.1;52:07.4
budget;mid;CHOCOLATE;LEMON SQUASH;3.15;52:07.4
texture;light;CAPPUCCINO;JAHE MERAH;3;52:07.4
texture;light;CAPPUCCINO;TEH SEREH;2.3;52:07.4
texture;light;ESPRESSO;JAHE MERAH;1;52:07.4
texture;light;ESPRESSO;TEH STRAWBERRY;3.2;52:07.4
texture;light;TEH SEREH;TEH STRAWBERRY;8.4;52:07.4
caffeine;tinggi;CAPPUCCINO;JAHE MERAH;9.1;52:07.4
caffeine;tinggi;JAHE MERAH;TEH JAHE SEREH;3;52:07.4
temperature;dingin;CAPPUCCINO;JAHE MERAH;6;52:07.4
temperature;dingin;ESPRESSO;JAHE MERAH;4;52:07.4
temperature;dingin;ESPRESSO;TEH STRAWBERRY;2;52:07.4
budget;mid;CAPPUCCINO;JAHE MERAH;3;52:07.4
budget;mid;CAPPUCCINO;TEH SEREH;6.415;52:07.4
budget;mid;ESPRESSO;JAHE MERAH;5.1;52:07.4
budget;mid;TEH SEREH;TEH STRAWBERRY;4.6;52:07.4
texture;light;CRUNCHY CREAMY;LEMON KISS;5.53;52:07.4
mood;energi;ESPRESSO;MOCHACCINO;12.3645;52:07.4
texture;light;ESPRESSO;MOCHACCINO;12.6645;52:07.4
mood;manis;BERRY SQUASH;KOPI GULA AREN;2.6;52:07.4
mood;manis;BERRY SQUASH;STRAWBERRY;8.21;52:07.4
mood;manis;BERRY SQUASH;TEH;4.6;52:07.4
mood;manis;STRAWBERRY;TELANG SQUASH;7.51;52:07.4
texture;light;BERRY SQUASH;STRAWBERRY;19.2385;52:07.4
texture;light;BERRY SQUASH;TEH;3.6;52:07.4
caffeine;sedang;STRAWBERRY;TEH JAHE SEREH;7.89;52:07.4
temperature;panas;BERRY SQUASH;KOPI GULA AREN;5.16;52:07.4
temperature;panas;BERRY SQUASH;TEH;2.3;52:07.4
temperature;panas;KOPI GULA AREN;TELANG SQUASH;2.3;52:07.4
budget;mid;BERRY SQUASH;STRAWBERRY;9.15;52:07.4
budget;mid;BERRY SQUASH;TEH;3.2;52:07.4
budget;mid;STRAWBERRY;TEH JAHE SEREH;2.73;52:07.4
texture;heavy;BISCOFFEE;VARIASI PINK;1;52:07.4
budget;bebas;BISCOFFEE;VARIASI PINK;1;52:07.4
caffeine;rendah;TEH LECI;VARIASI PINK;19.54;52:07.4
temperature;bebas;LYCHEE SQUASH;TEH JAHE SEREH;9.32;52:07.4
temperature;bebas;TEH JAHE SEREH;TEH SEREH;9.595;52:07.4
temperature;bebas;TEH JAHE SEREH;VARIASI PINK;8.43;52:07.4
budget;bebas;LYCHEE SQUASH;TEH LECI;16.13;52:07.4
budget;bebas;LYCHEE SQUASH;TEH SEREH;3.63;52:07.4
budget;bebas;TEH JAHE SEREH;VARIASI PINK;7.9;52:07.4
budget;bebas;TEH LECI;TEH SEREH;3.86;52:07.4
budget;bebas;TEH LECI;VARIASI PINK;12;52:07.4
mood;energi;CAPPUCCINO;JAHE MERAH;3.2;52:07.4
caffeine;tinggi;CAPPUCCINO;KOPI SODA;16.269;52:07.4
caffeine;tinggi;JAHE MERAH;KOPI SODA;6;52:07.4
budget;low;CAPPUCCINO;JAHE MERAH;6.2;52:07.4
budget;low;JAHE MERAH;KOPI SODA;4;52:07.4
budget;low;JAHE MERAH;TEH;7.13;52:07.4
taste;asam;LYCHEE SQUASH;TEH JAHE SEREH;5.4;52:07.4
taste;asam;TEH JAHE SEREH;TEH LECI;3.265;52:07.4
texture;light;CAPPUCCINO;LYCHEE SQUASH;7.54;52:07.4
caffeine;tinggi;CAPPUCCINO;LYCHEE SQUASH;2;52:07.4
caffeine;tinggi;LYCHEE SQUASH;TEH JAHE SEREH;1;52:07.4
caffeine;tinggi;LYCHEE SQUASH;TEH LECI;6.38;52:07.4
budget;high;CAPPUCCINO;LYCHEE SQUASH;3.54;52:07.4
mood;energi;LEMON SQUASH;TEH STRAWBERRY;3.97;52:07.4
mood;energi;MACCHIATO;VARIASI PINK;6.29;52:07.4
caffeine;rendah;MACCHIATO;VARIASI PINK;4.97;52:07.4
budget;bebas;MACCHIATO;TEH HIJAU;9.501;52:07.4
mood;menyegarkan;BERRY SQUASH;CRUNCHY CREAMY;5.895;52:07.4
texture;bubbly;BERRY SQUASH;CRUNCHY CREAMY;3.1;52:07.4
texture;bubbly;CRUNCHY CREAMY;TELANG SQUASH;5;52:07.4
caffeine;non-kafein;BERRY SQUASH;CRUNCHY CREAMY;5.795;52:07.4
temperature;bebas;BERRY SQUASH;CRUNCHY CREAMY;1;52:07.4
temperature;bebas;CRUNCHY CREAMY;LEMON SQUASH;1.265;52:07.4
temperature;bebas;CRUNCHY CREAMY;TELANG SQUASH;1;52:07.4
budget;bebas;CRUNCHY CREAMY;LEMON SQUASH;2.53;52:07.4
budget;bebas;CRUNCHY CREAMY;TELANG SQUASH;2;52:07.4
texture;light;BERRY SQUASH;TEH STRAWBERRY;10.41;52:07.4
texture;light;CRUNCHY CREAMY;TEH STRAWBERRY;1;52:07.4
caffeine;non-kafein;BERRY SQUASH;TEH STRAWBERRY;4.08;52:07.4
budget;bebas;CRUNCHY CREAMY;LEMON KISS;5.53;52:07.4
budget;bebas;CRUNCHY CREAMY;LYCHEE SQUASH;3.53;52:07.4
budget;bebas;CRUNCHY CREAMY;TEH STRAWBERRY;2;52:07.4
mood;rileks;TEH LECI;TEH LEMON;8;52:07.4
texture;heavy;LEMON KISS;TEH JAHE SEREH;1.3;52:07.4
texture;heavy;TEH JAHE SEREH;TEH LECI;5.43;52:07.4
texture;heavy;TEH JAHE SEREH;TEH STRAWBERRY;6.06;52:07.4
caffeine;rendah;TEH JAHE SEREH;TEH LEMON;14.86;52:07.4
taste;pahit;TEH JAHE;TEH LEMON;9.83;52:07.4
mood;energi;ESPRESSO;TEH LEMON;3.365;52:07.4
mood;energi;MACCHIATO;TEH LEMON;3;52:07.4
texture;light;ESPRESSO;TEH LEMON;4.53;52:07.4
caffeine;tinggi;TEH JAHE;TEH LEMON;9.83;52:07.4
budget;bebas;ESPRESSO;TEH LEMON;3.53;52:07.4
texture;light;BISCOFFEE;JAHE MERAH;1;52:07.4
caffeine;non-kafein;BISCOFFEE;KOPI LEMON;3.1;52:07.4
caffeine;non-kafein;BISCOFFEE;TEH STRAWBERRY;2.1;52:07.4
budget;mid;BISCOFFEE;TEH STRAWBERRY;6.365;52:07.4
budget;mid;JAHE MERAH;KOPI LEMON;5.43;52:07.4
mood;rileks;KOPI SUSU;LYCHEE SQUASH;4.3;52:07.4
mood;rileks;KOPI SUSU;TELANG SQUASH;2.3;52:07.4
mood;rileks;TEH HIJAU;TELANG SQUASH;4.9;52:07.4
caffeine;non-kafein;KOPI SUSU;LYCHEE SQUASH;4.83;52:07.4
caffeine;non-kafein;KOPI SUSU;TEH HIJAU;3.3;52:07.4
budget;mid;KOPI SUSU;LYCHEE SQUASH;4.3;52:07.4
budget;mid;KOPI SUSU;TELANG SQUASH;1;52:07.4
taste;asam;KOPI GULA AREN;MOCHACCINO;2.1;52:07.4
texture;light;KOPI GULA AREN;MACCHIATO;3.3;52:07.4
caffeine;rendah;LEMON SQUASH;MOCHACCINO;10.92;52:07.4
taste;asam;LYCHEE SQUASH;TEH SEREH;2.2;52:07.4
taste;asam;AMERICANO;MACCHIATO;17.782;52:07.4
mood;menyegarkan;AMERICANO;MACCHIATO;20.642;52:07.4
temperature;bebas;LEMON SQUASH;SANGER;7.4;52:07.4
temperature;bebas;LEMON SQUASH;TEH LEMON;5.81;52:07.4
budget;high;SANGER;TEH LECI;7.55;52:07.4
mood;energi;TEH SEREH;TEH STRAWBERRY;7.63;52:07.4
texture;light;TEH JAHE;TEH SEREH;10.03;52:07.4
caffeine;sedang;TEH JAHE;TEH STRAWBERRY;15.2;52:07.4
temperature;bebas;TEH SEREH;TEH STRAWBERRY;8.78;52:07.4
budget;high;MOCHACCINO;TEH SEREH;2.495;52:07.4
taste;netral;JAHE MERAH;MOCHACCINO;19.78;52:07.4
mood;manis;BERRY SQUASH;TEH STRAWBERRY;9.9;52:07.4
mood;manis;JAHE MERAH;MOCHACCINO;6.6;52:07.4
mood;manis;MOCHACCINO;TEH JAHE SEREH;3.3;52:07.4
mood;manis;MOCHACCINO;TEH STRAWBERRY;9.395;52:07.4
texture;light;BERRY SQUASH;MOCHACCINO;9;52:07.4
texture;light;BERRY SQUASH;TEH JAHE;8.76;52:07.4
caffeine;rendah;JAHE MERAH;MOCHACCINO;11.62;52:07.4
caffeine;rendah;MOCHACCINO;TEH JAHE SEREH;8.96;52:07.4
temperature;dingin;JAHE MERAH;MOCHACCINO;12.76;52:07.4
temperature;dingin;MOCHACCINO;TEH JAHE;7.16;52:07.4
temperature;dingin;MOCHACCINO;TEH JAHE SEREH;7.83;52:07.4
budget;bebas;BERRY SQUASH;JAHE MERAH;5.43;52:07.4
budget;bebas;BERRY SQUASH;MOCHACCINO;3.84;52:07.4
budget;bebas;BERRY SQUASH;TEH JAHE;3.6;52:07.4
taste;asam;CHOCOLATE;KOPI GULA AREN;2;52:07.4
texture;bubbly;KOPI GULA AREN;VARIASI PINK;2.53;52:07.4
caffeine;non-kafein;KOPI GULA AREN;LEMON KISS;5.7;52:07.4
caffeine;non-kafein;KOPI GULA AREN;LEMON SQUASH;1;52:07.4
caffeine;non-kafein;KOPI GULA AREN;VARIASI PINK;4.2;52:07.4
budget;bebas;KOPI GULA AREN;LEMON SQUASH;2;52:07.4
texture;heavy;BISCOFFEE;ESPRESSO;5;52:07.4
texture;heavy;BISCOFFEE;JAHE MERAH;2;52:07.4
texture;heavy;ESPRESSO;JAHE MERAH;6.1;52:07.4
temperature;dingin;BISCOFFEE;ESPRESSO;4.15;52:07.4
temperature;dingin;BISCOFFEE;SANGER;3;52:07.4
budget;low;ESPRESSO;JAHE MERAH;3;52:07.4
mood;manis;MACCHIATO;VARIASI PINK;3;52:07.4
texture;light;KOPI GULA AREN;VARIASI PINK;6.7;52:07.4
texture;light;MACCHIATO;TEH JAHE SEREH;6.125;52:07.4
texture;heavy;AVOCADO;BANANA;10.485;52:07.4
texture;heavy;BANANA;BISCOFFEE;18.93;52:07.4
texture;heavy;BANANA;KOPI GULA AREN;11.8;52:07.4
texture;heavy;BANANA;TEH;12.8;52:07.4
caffeine;tinggi;AVOCADO;CHOCOLATE;4.9;52:07.4
mood;rileks;AMERICANO;TEH LEMON;6.45;52:07.4
mood;rileks;LEMON SQUASH;STRAWBERRY;4.795;52:07.4
mood;rileks;STRAWBERRY;TEH SEREH;1;52:07.4
mood;rileks;LYCHEE SQUASH;SANGER;3.6;52:07.4
texture;creamy;KOPI SUSU;LYCHEE SQUASH;5.16;52:07.4
texture;creamy;LYCHEE SQUASH;SANGER;8.14;52:07.4
texture;creamy;LYCHEE SQUASH;TEH STRAWBERRY;7.27;52:07.4
caffeine;rendah;SANGER;TEH JAHE SEREH;6.73;52:07.4
temperature;dingin;KOPI SUSU;LYCHEE SQUASH;7.83;52:07.4
budget;high;LYCHEE SQUASH;SANGER;8.62;52:07.4
budget;high;SANGER;TEH JAHE SEREH;6.15;52:07.4
taste;asam;KOPI GULA AREN;SANGER;1.1;52:07.4
taste;asam;KOPI GULA AREN;TEH HIJAU;1.1;52:07.4
taste;asam;LEMON KISS;TEH HIJAU;3.08;52:07.4
taste;asam;SANGER;TEH HIJAU;2.54;52:07.4
mood;menyegarkan;KOPI GULA AREN;SANGER;1.1;52:07.4
mood;menyegarkan;LEMON KISS;TEH HIJAU;5.94;52:07.4
mood;menyegarkan;SANGER;TEH HIJAU;3.54;52:07.4
caffeine;rendah;SANGER;TEH HIJAU;4.27;52:07.4
texture;heavy;BISCOFFEE;KOPI SUSU;5;52:07.4
caffeine;tinggi;KOPI SODA;KOPI SUSU;7.99;52:07.4
caffeine;tinggi;KOPI SODA;TEH LECI;2.15;52:07.4
texture;heavy;BISCOFFEE;TEH JAHE SEREH;1;52:07.4
texture;heavy;CAPPUCCINO;TEH JAHE SEREH;3;52:07.4
texture;heavy;ESPRESSO;MOCHACCINO;9.59;52:07.4
texture;heavy;KOPI GULA AREN;TEH JAHE SEREH;5.3;52:07.4
budget;low;BISCOFFEE;MOCHACCINO;8.2;52:07.4
budget;low;BISCOFFEE;TEH JAHE SEREH;3.15;52:07.4
budget;low;CAPPUCCINO;ESPRESSO;6.795;52:07.4
taste;asam;AVOCADO;KOPI LEMON;5.1;52:07.4
mood;menyegarkan;AVOCADO;KOPI LEMON;5.1;52:07.4
texture;light;AVOCADO;KOPI LEMON;3.1;52:07.4
texture;light;AVOCADO;LEMON SQUASH;5.265;52:07.4
texture;light;AVOCADO;TEH LECI;4.3;52:07.4
caffeine;non-kafein;AVOCADO;KOPI LEMON;3.1;52:07.4
temperature;dingin;AVOCADO;KOPI LEMON;5.1;52:07.4
budget;high;AVOCADO;KOPI LEMON;3;52:07.4
budget;high;AVOCADO;LEMON SQUASH;7.53;52:07.4
texture;bubbly;AVOCADO;KOPI LEMON;2;52:07.4
budget;high;AVOCADO;TELANG SQUASH;1;52:07.4
caffeine;tinggi;STRAWBERRY;TEH JAHE;2.86;52:07.4
caffeine;tinggi;STRAWBERRY;TEH STRAWBERRY;1.43;52:07.4
temperature;panas;STRAWBERRY;TEH JAHE;6.46;52:07.4
caffeine;tinggi;LYCHEE SQUASH;TEH STRAWBERRY;2.3;52:07.4
texture;bubbly;AMERICANO;KOPI GULA AREN;8.084;52:07.4
caffeine;tinggi;ESPRESSO;KOPI GULA AREN;12.784;52:07.4
taste;asam;ESPRESSO;KOPI LEMON;3.2;52:07.4
taste;asam;ESPRESSO;SANGER;1;52:07.4
taste;asam;ESPRESSO;TEH JAHE;1;52:07.4
taste;asam;MANGO;SANGER;4.08;52:07.4
taste;asam;MANGO;TEH JAHE;1.1;52:07.4
mood;menyegarkan;ESPRESSO;SANGER;8.3645;52:07.4
mood;menyegarkan;MANGO;SANGER;4.08;52:07.4
mood;menyegarkan;MANGO;TEH JAHE;1.1;52:07.4
texture;creamy;ESPRESSO;MANGO;1;52:07.4
texture;creamy;KOPI LEMON;MANGO;1.54;52:07.4
texture;creamy;MANGO;SANGER;3.08;52:07.4
texture;creamy;MANGO;TEH JAHE;1.1;52:07.4
texture;creamy;SANGER;TEH JAHE;3.415;52:07.4
caffeine;tinggi;ESPRESSO;MANGO;1;52:07.4
caffeine;tinggi;KOPI LEMON;MANGO;1.54;52:07.4
caffeine;tinggi;MANGO;SANGER;1.54;52:07.4
caffeine;tinggi;MANGO;TEH JAHE;1.1;52:07.4
caffeine;tinggi;SANGER;TEH JAHE;7.945;52:07.4
temperature;dingin;ESPRESSO;KOPI LEMON;5.7445;52:07.4
temperature;dingin;MANGO;SANGER;2.54;52:07.4
temperature;dingin;MANGO;TEH JAHE;1.1;52:07.4
budget;bebas;ESPRESSO;MANGO;1;52:07.4
budget;bebas;MANGO;SANGER;1.54;52:07.4
budget;bebas;MANGO;TEH JAHE;1.1;52:07.4
taste;pahit;KOPI SUSU;MOCHACCINO;18.9635;52:07.4
mood;rileks;KOPI SUSU;MOCHACCINO;8.9;52:07.4
texture;light;ESPRESSO;KOPI SUSU;2.3;52:07.4
texture;light;KOPI SUSU;TEH JAHE SEREH;4.6;52:07.4
caffeine;rendah;ESPRESSO;KOPI LEMON;3.2;52:07.4
caffeine;rendah;ESPRESSO;KOPI SUSU;2.73;52:07.4
caffeine;rendah;ESPRESSO;MOCHACCINO;1.3;52:07.4
caffeine;rendah;ESPRESSO;TEH JAHE SEREH;1;52:07.4
caffeine;rendah;KOPI LEMON;KOPI SUSU;2.3;52:07.4
temperature;panas;KOPI SUSU;MOCHACCINO;9.589;52:07.4
texture;light;ESPRESSO;TEH;7.35;52:07.4
temperature;bebas;ESPRESSO;KOPI SODA;16.3395;52:07.4
budget;bebas;ESPRESSO;KOPI SODA;12.02;52:07.4
taste;pahit;SANGER;TEH JAHE;12.78;52:07.4
mood;rileks;TEH JAHE;TEH LEMON;7.3;52:07.4
texture;creamy;TEH JAHE;TEH LEMON;5.43;52:07.4
temperature;bebas;TEH LECI;TEH STRAWBERRY;16.31;52:07.4
temperature;bebas;TEH LEMON;TEH STRAWBERRY;12.55;52:07.4
budget;high;SANGER;TEH JAHE;2.15;52:07.4
mood;manis;BISCOFFEE;CAPPUCCINO;2;52:07.4
mood;manis;BISCOFFEE;KOPI SUSU;1;52:07.4
mood;manis;CAPPUCCINO;KOPI LEMON;1;52:07.4
mood;manis;KOPI SUSU;MOCHACCINO;5.9;52:07.4
texture;heavy;KOPI SUSU;MOCHACCINO;8.6745;52:07.4
caffeine;tinggi;KOPI SUSU;MOCHACCINO;9.9335;52:07.4
mood;menyegarkan;STRAWBERRY;TEH JAHE SEREH;8.15;52:07.4
mood;menyegarkan;TEH JAHE SEREH;TEH SEREH;3.6;52:07.4
mood;menyegarkan;TEH JAHE SEREH;TELANG SQUASH;4.43;52:07.4
caffeine;non-kafein;STRAWBERRY;TEH JAHE SEREH;3;52:07.4
caffeine;non-kafein;TEH JAHE SEREH;TELANG SQUASH;6.59;52:07.4
budget;high;TEH JAHE SEREH;TELANG SQUASH;3.43;52:07.4
taste;asam;BERRY SQUASH;TEH;5.3;52:07.4
taste;asam;LEMON KISS;MOCHACCINO;6.16;52:07.4
mood;menyegarkan;BERRY SQUASH;MOCHACCINO;7.94;52:07.4
mood;menyegarkan;BERRY SQUASH;TEH;4.3;52:07.4
mood;menyegarkan;LEMON KISS;MOCHACCINO;9.02;52:07.4
texture;bubbly;BERRY SQUASH;TEH;4.3;52:07.4
texture;bubbly;LEMON KISS;MOCHACCINO;4.08;52:07.4
caffeine;rendah;BERRY SQUASH;TEH;4.3;52:07.4
budget;mid;LEMON KISS;TEH;2.4;52:07.4
mood;menyegarkan;MACCHIATO;TEH JAHE SEREH;6.225;52:07.4
mood;menyegarkan;MACCHIATO;TEH SEREH;1.43;52:07.4
mood;menyegarkan;TEH SEREH;VARIASI PINK;1;52:07.4
caffeine;rendah;MACCHIATO;TEH JAHE SEREH;3.96;52:07.4
caffeine;rendah;MACCHIATO;TEH SEREH;1.43;52:07.4
budget;mid;MACCHIATO;TEH JAHE SEREH;4.43;52:07.4
budget;mid;MACCHIATO;TEH LECI;6.83;52:07.4
budget;mid;MACCHIATO;VARIASI PINK;3.73;52:07.4
budget;mid;TEH LECI;VARIASI PINK;6.16;52:07.4
mood;rileks;LYCHEE SQUASH;TEH SEREH;1;52:07.4
texture;bubbly;SANGER;TEH LECI;5.97;52:07.4
caffeine;rendah;AMERICANO;MACCHIATO;9.16;52:07.4
caffeine;rendah;SANGER;TEH LECI;6.51;52:07.4
temperature;panas;AMERICANO;BERRY SQUASH;2;52:07.4
budget;high;BERRY SQUASH;SANGER;5.51;52:07.4
taste;asam;MANGO;TEH;2.1;52:07.4
texture;light;MANGO;VARIASI PINK;2.771;52:07.4
taste;asam;MACCHIATO;TEH HIJAU;5.311;52:07.4
temperature;panas;LYCHEE SQUASH;TEH HIJAU;10.82;52:07.4
mood;energi;STRAWBERRY;TELANG SQUASH;1.495;52:07.4
mood;energi;CAPPUCCINO;SANGER;4.9335;52:07.4
texture;light;CAPPUCCINO;SANGER;5.3745;52:07.4
texture;light;ESPRESSO;KOPI GULA AREN;7.16;52:07.4
temperature;dingin;CAPPUCCINO;KOPI GULA AREN;2.265;52:07.4
budget;low;CAPPUCCINO;SANGER;4.0745;52:07.4
budget;low;ESPRESSO;KOPI LEMON;3.6445;52:07.4
budget;low;KOPI LEMON;TEH JAHE;4.5;52:07.4
budget;low;SANGER;TEH JAHE;6.365;52:07.4
budget;mid;BISCOFFEE;KOPI SUSU;2;52:07.4
budget;mid;KOPI SUSU;MOCHACCINO;9.449;52:07.4
caffeine;sedang;BANANA;CRUNCHY CREAMY;4;52:07.4
caffeine;sedang;BANANA;MANGO;6.33;52:07.4
taste;asam;AVOCADO;BANANA;1.15;52:07.4
texture;creamy;AMERICANO;AVOCADO;2;52:07.4
texture;creamy;AMERICANO;BANANA;1;52:07.4
texture;creamy;AMERICANO;LEMON KISS;1;52:07.4
texture;creamy;AMERICANO;LEMON SQUASH;2.54;52:07.4
texture;creamy;AMERICANO;LYCHEE SQUASH;2;52:07.4
texture;creamy;AVOCADO;LEMON KISS;1.265;52:07.4
texture;creamy;AVOCADO;LEMON SQUASH;3.53;52:07.4
texture;creamy;AVOCADO;LYCHEE SQUASH;2;52:07.4
texture;creamy;BANANA;LEMON KISS;1;52:07.4
texture;creamy;BANANA;LEMON SQUASH;2;52:07.4
texture;creamy;BANANA;LYCHEE SQUASH;3;52:07.4
caffeine;non-kafein;AMERICANO;LEMON SQUASH;9.62;52:07.4
caffeine;non-kafein;BANANA;LEMON SQUASH;8.53;52:07.4
budget;high;BANANA;LEMON SQUASH;5.265;52:07.4
budget;high;BANANA;LYCHEE SQUASH;2;52:07.4
temperature;panas;STRAWBERRY;VARIASI PINK;7.2;52:07.4
taste;netral;MOCHACCINO;TELANG SQUASH;9.9;52:07.4
mood;energi;MOCHACCINO;TELANG SQUASH;3;52:07.4
caffeine;sedang;MOCHACCINO;TELANG SQUASH;4.3;52:07.4
temperature;panas;MOCHACCINO;TELANG SQUASH;3;52:07.4
budget;low;MOCHACCINO;SANGER;7.355;52:07.4
budget;low;MOCHACCINO;TELANG SQUASH;4.3;52:07.4
budget;low;SANGER;TELANG SQUASH;3;52:07.4
texture;creamy;BISCOFFEE;TEH JAHE SEREH;3.415;52:07.4
temperature;bebas;BISCOFFEE;CAPPUCCINO;5.265;52:07.4
temperature;bebas;BISCOFFEE;TEH JAHE SEREH;3.265;52:07.4
mood;menyegarkan;ESPRESSO;TEH;5.15;52:07.4
mood;menyegarkan;KOPI SODA;TEH;2.15;52:07.4
mood;menyegarkan;KOPI SODA;TEH JAHE;1.15;52:07.4
mood;menyegarkan;SANGER;TEH;3.1;52:07.4
mood;menyegarkan;TEH;TEH JAHE;1;52:07.4
budget;mid;ESPRESSO;TEH;4.3;52:07.4
budget;mid;ESPRESSO;TEH JAHE;4;52:07.4
taste;asam;BISCOFFEE;CAPPUCCINO;3.2;52:07.4
taste;asam;BISCOFFEE;MACCHIATO;4.1;52:07.4
taste;asam;CAPPUCCINO;MACCHIATO;10.391;52:07.4
mood;menyegarkan;BERRY SQUASH;BISCOFFEE;8.5;52:07.4
mood;menyegarkan;BISCOFFEE;CAPPUCCINO;3.2;52:07.4
mood;menyegarkan;BISCOFFEE;MACCHIATO;4.1;52:07.4
mood;menyegarkan;CAPPUCCINO;MACCHIATO;11.821;52:07.4
texture;light;BISCOFFEE;CAPPUCCINO;6.2;52:07.4
caffeine;rendah;BERRY SQUASH;BISCOFFEE;3.1;52:07.4
caffeine;rendah;BISCOFFEE;CAPPUCCINO;3.2;52:07.4
caffeine;rendah;BISCOFFEE;MACCHIATO;1.1;52:07.4
caffeine;rendah;BISCOFFEE;TEH LEMON;1.1;52:07.4
caffeine;rendah;CAPPUCCINO;MACCHIATO;5.62;52:07.4
temperature;panas;BERRY SQUASH;BISCOFFEE;2.2;52:07.4
temperature;panas;BERRY SQUASH;CAPPUCCINO;1.54;52:07.4
temperature;panas;BISCOFFEE;LEMON SQUASH;2.2;52:07.4
budget;high;BERRY SQUASH;BISCOFFEE;2.1;52:07.4
budget;high;BERRY SQUASH;CAPPUCCINO;2.54;52:07.4
budget;high;BISCOFFEE;LEMON SQUASH;2.2;52:07.4
budget;high;BISCOFFEE;MACCHIATO;2.1;52:07.4
budget;high;CAPPUCCINO;LEMON SQUASH;5.62;52:07.4
budget;high;CAPPUCCINO;MACCHIATO;2.54;52:07.4
taste;asam;BISCOFFEE;TEH;4;52:07.4
taste;asam;BISCOFFEE;TELANG SQUASH;7.5;52:07.4
mood;menyegarkan;AMERICANO;BISCOFFEE;4.63;52:07.4
mood;menyegarkan;BISCOFFEE;TELANG SQUASH;7.5;52:07.4
texture;light;BISCOFFEE;TELANG SQUASH;4.4;52:07.4
caffeine;rendah;AMERICANO;BISCOFFEE;2.1;52:07.4
caffeine;rendah;AMERICANO;CAPPUCCINO;5;52:07.4
caffeine;rendah;BISCOFFEE;TELANG SQUASH;4.4;52:07.4
caffeine;rendah;CAPPUCCINO;TEH;1.1;52:07.4
caffeine;rendah;CAPPUCCINO;TELANG SQUASH;4.54;52:07.4
temperature;dingin;BISCOFFEE;TELANG SQUASH;6.4;52:07.4
budget;low;AMERICANO;TELANG SQUASH;3;52:07.4
budget;low;BISCOFFEE;TELANG SQUASH;4.3;52:07.4
budget;low;TEH;TELANG SQUASH;2.4;52:07.4
caffeine;tinggi;STRAWBERRY;TEH JAHE SEREH;2.86;52:07.4
caffeine;tinggi;STRAWBERRY;TELANG SQUASH;1.43;52:07.4
caffeine;tinggi;STRAWBERRY;VARIASI PINK;2;52:07.4
caffeine;tinggi;TEH LEMON;TELANG SQUASH;6.4;52:07.4
caffeine;tinggi;TEH LEMON;VARIASI PINK;4.6;52:07.4
caffeine;tinggi;TELANG SQUASH;VARIASI PINK;3.3;52:07.4
temperature;bebas;STRAWBERRY;TEH JAHE SEREH;8.32;52:07.4
temperature;bebas;STRAWBERRY;TELANG SQUASH;8.64;52:07.4
temperature;bebas;STRAWBERRY;VARIASI PINK;9.33;52:07.4
budget;bebas;STRAWBERRY;TEH LEMON;5.27;52:07.4
budget;bebas;STRAWBERRY;VARIASI PINK;4.6;52:07.4
mood;rileks;STRAWBERRY;TEH LEMON;4.6;52:07.4
caffeine;sedang;STRAWBERRY;TEH LEMON;3.73;52:07.4
budget;low;STRAWBERRY;TEH LEMON;3.43;52:07.4
budget;mid;KOPI GULA AREN;LEMON KISS;4.6;52:07.4
temperature;panas;LEMON KISS;MACCHIATO;8.19;52:07.4
mood;manis;STRAWBERRY;TEH JAHE;6.2;52:07.4
texture;creamy;STRAWBERRY;TEH JAHE SEREH;6.16;52:07.4
budget;low;BERRY SQUASH;STRAWBERRY;4.371;52:07.4
budget;low;BERRY SQUASH;TEH JAHE;4.03;52:07.4
budget;low;BERRY SQUASH;TEH JAHE SEREH;3.3;52:07.4
budget;low;STRAWBERRY;TEH JAHE;2.3;52:07.4
budget;low;STRAWBERRY;TEH JAHE SEREH;9.89;52:07.4
budget;low;TEH JAHE;TEH LECI;2.3;52:07.4
mood;energi;MANGO;STRAWBERRY;2.795;52:07.4
mood;rileks;BERRY SQUASH;TEH HIJAU;1;52:07.4
texture;bubbly;BERRY SQUASH;TEH HIJAU;2.54;52:07.4
texture;bubbly;KOPI GULA AREN;TEH HIJAU;2.15;52:07.4
texture;bubbly;LEMON KISS;TEH HIJAU;5.14;52:07.4
caffeine;non-kafein;BERRY SQUASH;TEH HIJAU;4.08;52:07.4
caffeine;non-kafein;KOPI GULA AREN;TEH HIJAU;1;52:07.4
budget;low;BERRY SQUASH;TEH HIJAU;5.62;52:07.4
