question,answer,co_occurrence,sim_rasa_manis,diff_rasa_manis,diff_sweetness_score,diff_kafein_score,sim_kafein_score,prod_tekstur_HEAVY,diff_tekstur_LIGHT,diff_carbonated_score,sim_tekstur_LIGHT,avg_tekstur_HEAVY,sim_carbonated_score,taste_consistency,prod_sweetness_score,avg_kafein_score,prod_harga,avg_harga,sim_harga,export_timestamp,source_users,source_seed
temperature,dingin,7.5649999999999995,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,7.7,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,6.7,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,13.450000000000001,0.8888888888888888,0.1111111111111111,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,18.389999999999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,15.225,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,10.83,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,12.7,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,8.6,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,24.235999999999997,0.8888888888888888,0.1111111111111111,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,10.6045,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,17.771,1.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,14.919999999999998,1.0,0.0,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,16.65,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,11.98,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,15.73,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,16.97,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,15.14,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,9.55,0.888888888888889,0.11111111111111105,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,2.0,0.888888888888889,0.11111111111111105,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,8.8,0.888888888888889,0.11111111111111105,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,15.319999999999997,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,15.379999999999999,1.0,0.0,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,dingin,29.674000000000003,1.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.33333333333333337,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,10.715000000000002,0.0,1.0,0.7,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,10.7395,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.11111111111111105,0.888888888888889,0.8,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,12.0295,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,8.1,0.5555555555555556,0.4444444444444445,0.5,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.8695,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,8.03,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,10.054499999999999,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,6.495,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.5555555555555556,0.4444444444444445,0.2,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,4.54,0.5555555555555556,0.4444444444444445,0.2,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.4745,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.54,0.11111111111111105,0.888888888888889,0.8,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,10.934499999999998,0.6666666666666667,0.3333333333333333,0.2,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.934500000000002,0.5555555555555556,0.4444444444444445,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,3.3,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,5.83,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,6.514999999999999,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,7.414999999999999,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,5.955,0.4444444444444444,0.5555555555555556,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,5.15,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,4.415,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.465,0.4444444444444444,0.5555555555555556,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,2.0,0.4444444444444444,0.5555555555555556,0.2,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.54,0.4444444444444444,0.5555555555555556,0.5,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,34.47500000000001,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.7777777777777777,0.22222222222222232,0.30000000000000004,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,35.86,0.888888888888889,0.11111111111111105,0.10000000000000009,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.2222222222222222,0.7777777777777778,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,31.770000000000003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,36.154999999999994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,34.730000000000004,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.265,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,2.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,26.179999999999996,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,23.8245,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,28.500000000000007,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.7777777777777777,0.22222222222222232,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.6666666666666666,0.33333333333333337,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.6666666666666666,0.33333333333333337,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,38.0,1.0,0.0,0.10000000000000009,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.11111111111111116,0.8888888888888888,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,39.254999999999995,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,38.66499999999999,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.4444444444444444,0.5555555555555556,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,38.9,0.7777777777777778,0.2222222222222222,0.10000000000000009,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.5555555555555556,0.4444444444444444,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.4444444444444444,0.5555555555555556,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,34.695,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,30.975000000000005,0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,31.900000000000006,0.7777777777777778,0.2222222222222222,0.10000000000000009,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.5555555555555556,0.4444444444444444,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.6666666666666666,0.33333333333333337,0.19999999999999996,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.54,0.44444444444444453,0.5555555555555555,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.33333333333333337,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,8.695,0.7777777777777779,0.22222222222222215,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,2.7300000000000004,0.8888888888888888,0.11111111111111116,0.19999999999999996,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,4.970000000000001,0.5555555555555556,0.4444444444444444,0.5,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.5555555555555556,0.4444444444444444,0.5,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,5.73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,6.972,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,13.382000000000001,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,7.082,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,8.989999999999998,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,4.311,0.7777777777777777,0.22222222222222232,0.30000000000000004,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,4.16,0.6666666666666667,0.3333333333333333,0.3,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,5.7,0.7777777777777779,0.22222222222222215,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,7.801,0.8888888888888888,0.11111111111111116,0.30000000000000004,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,2.7300000000000004,0.8888888888888888,0.11111111111111116,0.19999999999999996,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,2.43,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.06,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,8.73,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,11.3,0.888888888888889,0.11111111111111105,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,10.080000000000002,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,11.060000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,11.870000000000001,0.888888888888889,0.11111111111111105,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,13.131,0.888888888888889,0.11111111111111105,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,5.84,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.765,0.11111111111111116,0.8888888888888888,0.49999999999999994,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,40.51999999999999,0.888888888888889,0.11111111111111105,0.10000000000000009,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,31.500000000000007,0.888888888888889,0.11111111111111105,0.10000000000000009,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,7.3,0.0,1.0,0.7,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,4.0,0.4444444444444444,0.5555555555555556,0.19999999999999996,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,61.08499999999998,0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,8.364999999999998,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,8.515,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,7.15,0.6666666666666666,0.33333333333333337,0.19999999999999996,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.4444444444444444,0.5555555555555556,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.4444444444444444,0.5555555555555556,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,5.15,0.4444444444444444,0.5555555555555556,0.49999999999999994,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,37.36,0.888888888888889,0.11111111111111105,0.10000000000000009,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,14.425,0.33333333333333326,0.6666666666666667,0.49999999999999994,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,3.365,0.4444444444444444,0.5555555555555556,0.19999999999999996,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,33.06,0.7777777777777778,0.2222222222222222,0.10000000000000009,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,48.16999999999999,0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,3.1,0.6666666666666666,0.33333333333333337,0.19999999999999996,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,4.15,0.4444444444444444,0.5555555555555556,0.49999999999999994,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,7.414999999999999,0.4444444444444444,0.5555555555555556,0.49999999999999994,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.780000000000001,0.5555555555555556,0.4444444444444444,0.19999999999999996,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,6.63,0.4444444444444444,0.5555555555555556,0.49999999999999994,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,3.15,0.6666666666666666,0.33333333333333337,0.19999999999999996,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,6.529999999999999,0.5555555555555556,0.4444444444444444,0.49999999999999994,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.5555555555555556,0.4444444444444444,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.2222222222222222,0.7777777777777778,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,15.129499999999998,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,8.2,0.6666666666666666,0.33333333333333337,0.3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,13.579999999999998,0.33333333333333337,0.6666666666666666,0.49999999999999994,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,15.334500000000002,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,15.01,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,11.1395,0.44444444444444453,0.5555555555555555,0.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,3.54,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.465,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,16.309,0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,10.469500000000002,0.6666666666666666,0.33333333333333337,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.4,0.33333333333333337,0.6666666666666666,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,5.265,0.33333333333333337,0.6666666666666666,0.49999999999999994,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,11.565000000000001,0.44444444444444453,0.5555555555555555,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,11.415000000000001,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.15,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,10.79,0.5555555555555556,0.4444444444444445,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,6.219999999999999,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,4.1,0.44444444444444453,0.5555555555555555,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,9.34,0.5555555555555556,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.54,0.5555555555555556,0.4444444444444445,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,49.10499999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.15,0.5555555555555556,0.4444444444444445,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,43.5,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,2.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,40.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.0,0.5555555555555556,0.4444444444444445,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,34.875,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,30.330000000000005,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.6666666666666666,0.33333333333333337,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
temperature,panas,1.1,0.6666666666666666,0.33333333333333337,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
