user_id,taste,mood,texture,caffeine,temperature,budget,selected_item_1,selected_item_2,selected_item_3,selected_item_4,selected_item_5,selected_item_6,n_selected_items,export_timestamp
1136,netral,manis,light,rendah,panas,bebas,LEMON KISS,TEH STRAWBERRY,SANGER,TEH SEREH,TEH LEMON,TEH JAHE,6,2025-10-06 18:41:25.408430
1137,asam,menyegarkan,light,non-kafein,bebas,bebas,CRUNCHY CREAMY,BERRY SQUASH,LYCHEE SQUASH,,,,3,2025-10-06 18:41:25.408430
1138,asam,menyegarkan,light,non-kafein,dingin,high,LYCHEE SQUASH,ESPRESSO,VARIASI PINK,MOCHACCINO,LEMON SQUASH,TELANG SQUASH,6,2025-10-06 18:41:25.408430
1139,asam,menyegarkan,light,rendah,dingin,high,LYCHEE SQUASH,TEH JAHE SEREH,TEH STRAWBERRY,LEMON SQUASH,MANGO,,5,2025-10-06 18:41:25.408430
1140,pahit,energi,light,sedang,bebas,bebas,TEH HIJAU,TEH LECI,CAPPUCCINO,TEH JAHE,,,4,2025-10-06 18:41:25.408430
1141,asam,menyegarkan,bubbly,non-kafein,dingin,low,TELANG SQUASH,TEH LECI,TEH LEMON,BISCOFFEE,VARIASI PINK,,5,2025-10-06 18:41:25.408430
1142,asam,menyegarkan,light,non-kafein,dingin,high,LEMON KISS,AVOCADO,MACCHIATO,TEH LECI,,,4,2025-10-06 18:41:25.408430
1143,manis,manis,light,rendah,panas,high,BISCOFFEE,CHOCOLATE,MANGO,KOPI GULA AREN,AVOCADO,,5,2025-10-06 18:41:25.408430
1144,pahit,energi,heavy,tinggi,bebas,low,AMERICANO,TEH HIJAU,CAPPUCCINO,MOCHACCINO,TEH LECI,,5,2025-10-06 18:41:25.408430
1145,netral,menyegarkan,creamy,rendah,panas,low,JAHE MERAH,KOPI SUSU,KOPI LEMON,TEH LECI,TELANG SQUASH,,5,2025-10-06 18:41:25.408430
1146,manis,rileks,bubbly,non-kafein,panas,low,STRAWBERRY,MANGO,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
1147,netral,energi,bubbly,rendah,panas,mid,TEH LECI,TEH LEMON,TEH JAHE SEREH,MOCHACCINO,JAHE MERAH,,5,2025-10-06 18:41:25.408430
1148,asam,menyegarkan,light,rendah,dingin,high,LEMON SQUASH,TEH LEMON,TEH LECI,TEH HIJAU,LEMON KISS,TELANG SQUASH,6,2025-10-06 18:41:25.408430
1149,pahit,rileks,heavy,tinggi,bebas,low,KOPI SODA,MOCHACCINO,JAHE MERAH,KOPI GULA AREN,ESPRESSO,MACCHIATO,6,2025-10-06 18:41:25.408430
1150,netral,menyegarkan,light,rendah,dingin,mid,STRAWBERRY,TELANG SQUASH,KOPI SUSU,TEH JAHE,TEH JAHE SEREH,,5,2025-10-06 18:41:25.408430
1151,netral,menyegarkan,creamy,rendah,bebas,high,STRAWBERRY,VARIASI PINK,KOPI LEMON,LEMON KISS,TEH STRAWBERRY,,5,2025-10-06 18:41:25.408430
1152,netral,rileks,light,sedang,dingin,low,VARIASI PINK,TEH JAHE SEREH,TEH LEMON,TEH,JAHE MERAH,,5,2025-10-06 18:41:25.408430
1153,netral,menyegarkan,bubbly,rendah,dingin,low,TEH LECI,MOCHACCINO,LYCHEE SQUASH,TEH SEREH,TEH JAHE,,5,2025-10-06 18:41:25.408430
1154,pahit,rileks,heavy,sedang,bebas,high,CAPPUCCINO,TEH JAHE,AMERICANO,JAHE MERAH,,,4,2025-10-06 18:41:25.408430
1155,netral,rileks,bubbly,rendah,dingin,bebas,JAHE MERAH,KOPI SUSU,VARIASI PINK,LEMON SQUASH,,,4,2025-10-06 18:41:25.408430
1156,pahit,energi,bubbly,sedang,bebas,bebas,TEH JAHE SEREH,TEH STRAWBERRY,JAHE MERAH,SANGER,AMERICANO,,5,2025-10-06 18:41:25.408430
1157,pahit,energi,creamy,tinggi,dingin,bebas,MOCHACCINO,KOPI SODA,ESPRESSO,,,,3,2025-10-06 18:41:25.408430
1158,pahit,rileks,heavy,sedang,panas,low,KOPI SUSU,JAHE MERAH,SANGER,AMERICANO,TEH LECI,,5,2025-10-06 18:41:25.408430
1159,pahit,rileks,creamy,sedang,bebas,bebas,AMERICANO,TEH HIJAU,TEH JAHE,MOCHACCINO,,,4,2025-10-06 18:41:25.408430
1160,pahit,rileks,bubbly,non-kafein,bebas,mid,KOPI LEMON,JAHE MERAH,MACCHIATO,KOPI SUSU,TEH SEREH,,5,2025-10-06 18:41:25.408430
1161,pahit,rileks,heavy,sedang,bebas,high,TEH STRAWBERRY,JAHE MERAH,TEH HIJAU,TEH,,,4,2025-10-06 18:41:25.408430
1162,pahit,manis,bubbly,sedang,bebas,bebas,KOPI LEMON,JAHE MERAH,TEH LECI,TEH HIJAU,TEH,ESPRESSO,6,2025-10-06 18:41:25.408430
1163,asam,manis,bubbly,non-kafein,dingin,low,LYCHEE SQUASH,LEMON SQUASH,AVOCADO,MACCHIATO,CAPPUCCINO,LEMON KISS,6,2025-10-06 18:41:25.408430
1164,netral,menyegarkan,light,sedang,panas,low,LYCHEE SQUASH,JAHE MERAH,TEH JAHE,TEH,TEH LEMON,,5,2025-10-06 18:41:25.408430
1165,netral,rileks,light,rendah,dingin,low,TEH LECI,TEH JAHE SEREH,LYCHEE SQUASH,,,,3,2025-10-06 18:41:25.408430
1166,manis,manis,light,non-kafein,panas,bebas,CHOCOLATE,KOPI GULA AREN,STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
1167,asam,menyegarkan,light,non-kafein,panas,high,LEMON SQUASH,KOPI LEMON,BERRY SQUASH,,,,3,2025-10-06 18:41:25.408430
1168,asam,menyegarkan,bubbly,tinggi,dingin,bebas,TEH HIJAU,TEH JAHE,TEH LEMON,,,,3,2025-10-06 18:41:25.408430
1169,netral,energi,creamy,sedang,bebas,high,VARIASI PINK,KOPI GULA AREN,STRAWBERRY,TEH STRAWBERRY,TEH,,5,2025-10-06 18:41:25.408430
1170,manis,manis,creamy,non-kafein,dingin,mid,AVOCADO,BISCOFFEE,STRAWBERRY,KOPI GULA AREN,TEH,,5,2025-10-06 18:41:25.408430
1171,asam,menyegarkan,bubbly,non-kafein,bebas,bebas,TELANG SQUASH,KOPI GULA AREN,TEH SEREH,TEH STRAWBERRY,AMERICANO,STRAWBERRY,6,2025-10-06 18:41:25.408430
1172,asam,menyegarkan,light,non-kafein,dingin,bebas,JAHE MERAH,LEMON KISS,SANGER,TEH LEMON,LYCHEE SQUASH,,5,2025-10-06 18:41:25.408430
1173,asam,menyegarkan,bubbly,non-kafein,dingin,low,LEMON KISS,LYCHEE SQUASH,TELANG SQUASH,TEH JAHE,MANGO,CRUNCHY CREAMY,6,2025-10-06 18:41:25.408430
1174,netral,rileks,light,sedang,dingin,bebas,VARIASI PINK,TEH STRAWBERRY,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
1175,pahit,energi,creamy,tinggi,panas,bebas,MACCHIATO,KOPI GULA AREN,ESPRESSO,,,,3,2025-10-06 18:41:25.408430
1176,pahit,rileks,light,tinggi,panas,low,BISCOFFEE,KOPI GULA AREN,AMERICANO,TEH,,,4,2025-10-06 18:41:25.408430
1177,asam,menyegarkan,light,rendah,bebas,low,LYCHEE SQUASH,TEH LEMON,STRAWBERRY,CAPPUCCINO,TEH LECI,AMERICANO,6,2025-10-06 18:41:25.408430
1178,manis,rileks,creamy,tinggi,panas,mid,TEH,MANGO,CHOCOLATE,BANANA,KOPI GULA AREN,,5,2025-10-06 18:41:25.408430
1179,asam,menyegarkan,bubbly,non-kafein,bebas,low,BERRY SQUASH,TEH SEREH,CHOCOLATE,,,,3,2025-10-06 18:41:25.408430
1180,manis,manis,bubbly,rendah,panas,bebas,KOPI GULA AREN,CRUNCHY CREAMY,TEH,BISCOFFEE,STRAWBERRY,CHOCOLATE,6,2025-10-06 18:41:25.408430
1181,pahit,manis,bubbly,sedang,panas,mid,MOCHACCINO,TEH SEREH,JAHE MERAH,KOPI SUSU,AMERICANO,KOPI LEMON,6,2025-10-06 18:41:25.408430
1182,pahit,rileks,creamy,sedang,bebas,bebas,BISCOFFEE,KOPI SODA,MOCHACCINO,,,,3,2025-10-06 18:41:25.408430
1183,pahit,energi,heavy,tinggi,bebas,low,TEH LECI,TEH JAHE SEREH,MOCHACCINO,TEH STRAWBERRY,TEH SEREH,TEH HIJAU,6,2025-10-06 18:41:25.408430
1184,asam,menyegarkan,light,non-kafein,dingin,bebas,CRUNCHY CREAMY,LEMON SQUASH,TEH HIJAU,MANGO,VARIASI PINK,CHOCOLATE,6,2025-10-06 18:41:25.408430
1185,asam,menyegarkan,bubbly,sedang,dingin,high,TEH JAHE SEREH,LEMON SQUASH,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
1186,asam,menyegarkan,light,non-kafein,dingin,bebas,AVOCADO,STRAWBERRY,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
1187,asam,menyegarkan,bubbly,non-kafein,dingin,high,LEMON KISS,TELANG SQUASH,VARIASI PINK,CAPPUCCINO,,,4,2025-10-06 18:41:25.408430
1188,asam,manis,bubbly,non-kafein,dingin,mid,BERRY SQUASH,AVOCADO,STRAWBERRY,MACCHIATO,BANANA,MOCHACCINO,6,2025-10-06 18:41:25.408430
1189,asam,menyegarkan,bubbly,tinggi,dingin,bebas,TEH,LYCHEE SQUASH,MACCHIATO,KOPI SUSU,KOPI LEMON,CAPPUCCINO,6,2025-10-06 18:41:25.408430
1190,pahit,rileks,heavy,non-kafein,panas,low,KOPI SODA,KOPI LEMON,MOCHACCINO,JAHE MERAH,,,4,2025-10-06 18:41:25.408430
1191,netral,energi,creamy,rendah,dingin,high,TEH LECI,TEH LEMON,JAHE MERAH,TEH STRAWBERRY,TEH JAHE,,5,2025-10-06 18:41:25.408430
1192,manis,rileks,creamy,tinggi,dingin,low,BISCOFFEE,BANANA,TEH,CRUNCHY CREAMY,KOPI GULA AREN,STRAWBERRY,6,2025-10-06 18:41:25.408430
1193,netral,rileks,bubbly,non-kafein,dingin,high,SANGER,MOCHACCINO,LEMON KISS,TEH HIJAU,KOPI LEMON,JAHE MERAH,6,2025-10-06 18:41:25.408430
1194,asam,menyegarkan,bubbly,rendah,dingin,high,KOPI LEMON,LYCHEE SQUASH,TEH LECI,LEMON KISS,KOPI SUSU,VARIASI PINK,6,2025-10-06 18:41:25.408430
1195,pahit,rileks,bubbly,sedang,panas,mid,ESPRESSO,TEH LEMON,SANGER,TEH SEREH,,,4,2025-10-06 18:41:25.408430
1196,netral,energi,creamy,rendah,panas,high,JAHE MERAH,LYCHEE SQUASH,TELANG SQUASH,,,,3,2025-10-06 18:41:25.408430
1197,pahit,energi,heavy,sedang,panas,low,TEH LEMON,KOPI GULA AREN,AMERICANO,,,,3,2025-10-06 18:41:25.408430
1198,netral,manis,creamy,sedang,panas,bebas,LYCHEE SQUASH,TEH HIJAU,TEH JAHE,LEMON SQUASH,LEMON KISS,MACCHIATO,6,2025-10-06 18:41:25.408430
1199,netral,energi,creamy,rendah,panas,mid,STRAWBERRY,MACCHIATO,KOPI GULA AREN,TEH LECI,VARIASI PINK,TEH,6,2025-10-06 18:41:25.408430
1200,netral,energi,light,rendah,dingin,bebas,TEH STRAWBERRY,TEH LEMON,TELANG SQUASH,,,,3,2025-10-06 18:41:25.408430
1201,netral,menyegarkan,light,non-kafein,bebas,bebas,KOPI GULA AREN,LYCHEE SQUASH,TEH JAHE SEREH,JAHE MERAH,TEH LECI,,5,2025-10-06 18:41:25.408430
1202,pahit,menyegarkan,light,sedang,bebas,bebas,KOPI SODA,TEH LEMON,ESPRESSO,TEH STRAWBERRY,SANGER,,5,2025-10-06 18:41:25.408430
1203,asam,menyegarkan,light,non-kafein,dingin,high,STRAWBERRY,TEH JAHE SEREH,BANANA,LEMON KISS,,,4,2025-10-06 18:41:25.408430
1204,manis,rileks,light,rendah,bebas,high,BISCOFFEE,STRAWBERRY,AVOCADO,BANANA,,,4,2025-10-06 18:41:25.408430
1205,pahit,energi,light,rendah,bebas,bebas,KOPI GULA AREN,JAHE MERAH,AMERICANO,,,,3,2025-10-06 18:41:25.408430
1206,asam,menyegarkan,heavy,non-kafein,panas,high,LEMON SQUASH,BERRY SQUASH,AVOCADO,LEMON KISS,,,4,2025-10-06 18:41:25.408430
1207,netral,rileks,creamy,rendah,panas,bebas,STRAWBERRY,MOCHACCINO,JAHE MERAH,KOPI SUSU,,,4,2025-10-06 18:41:25.408430
1208,manis,rileks,bubbly,non-kafein,panas,high,CHOCOLATE,CRUNCHY CREAMY,BANANA,MANGO,,,4,2025-10-06 18:41:25.408430
1209,pahit,rileks,heavy,sedang,panas,bebas,CAPPUCCINO,SANGER,TEH,,,,3,2025-10-06 18:41:25.408430
1210,asam,menyegarkan,bubbly,non-kafein,bebas,high,CHOCOLATE,STRAWBERRY,TEH,LEMON SQUASH,BERRY SQUASH,,5,2025-10-06 18:41:25.408430
1211,manis,manis,creamy,non-kafein,dingin,low,BANANA,KOPI GULA AREN,BISCOFFEE,TEH,,,4,2025-10-06 18:41:25.408430
1212,pahit,energi,creamy,sedang,bebas,bebas,AMERICANO,MOCHACCINO,KOPI SUSU,KOPI LEMON,KOPI GULA AREN,SANGER,6,2025-10-06 18:41:25.408430
1213,manis,manis,heavy,sedang,panas,low,BISCOFFEE,KOPI GULA AREN,TEH,CHOCOLATE,STRAWBERRY,BANANA,6,2025-10-06 18:41:25.408430
1214,netral,energi,creamy,non-kafein,bebas,bebas,TEH,TELANG SQUASH,VARIASI PINK,,,,3,2025-10-06 18:41:25.408430
1215,manis,manis,creamy,rendah,dingin,bebas,KOPI GULA AREN,STRAWBERRY,BANANA,AVOCADO,CRUNCHY CREAMY,BISCOFFEE,6,2025-10-06 18:41:25.408430
1216,manis,manis,heavy,non-kafein,panas,mid,MANGO,CRUNCHY CREAMY,CHOCOLATE,STRAWBERRY,,,4,2025-10-06 18:41:25.408430
1217,netral,manis,creamy,non-kafein,dingin,bebas,MOCHACCINO,TELANG SQUASH,TEH JAHE SEREH,VARIASI PINK,LYCHEE SQUASH,MACCHIATO,6,2025-10-06 18:41:25.408430
1218,asam,menyegarkan,light,rendah,dingin,bebas,LEMON SQUASH,BERRY SQUASH,AVOCADO,,,,3,2025-10-06 18:41:25.408430
1219,manis,rileks,creamy,tinggi,dingin,low,KOPI GULA AREN,AVOCADO,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
1220,netral,energi,creamy,sedang,panas,low,VARIASI PINK,TEH JAHE SEREH,TEH LECI,MACCHIATO,,,4,2025-10-06 18:41:25.408430
1221,manis,rileks,creamy,non-kafein,dingin,mid,CRUNCHY CREAMY,STRAWBERRY,CHOCOLATE,MANGO,,,4,2025-10-06 18:41:25.408430
1222,asam,menyegarkan,light,rendah,dingin,bebas,KOPI LEMON,KOPI SODA,CRUNCHY CREAMY,,,,3,2025-10-06 18:41:25.408430
1223,manis,energi,creamy,rendah,panas,bebas,KOPI GULA AREN,STRAWBERRY,CHOCOLATE,,,,3,2025-10-06 18:41:25.408430
1224,netral,rileks,creamy,sedang,dingin,low,STRAWBERRY,LYCHEE SQUASH,TEH LECI,SANGER,,,4,2025-10-06 18:41:25.408430
1225,netral,energi,creamy,sedang,panas,high,VARIASI PINK,TELANG SQUASH,TEH JAHE SEREH,,,,3,2025-10-06 18:41:25.408430
1226,netral,energi,light,sedang,bebas,mid,LYCHEE SQUASH,TEH JAHE,KOPI SUSU,,,,3,2025-10-06 18:41:25.408430
1227,netral,menyegarkan,creamy,sedang,panas,low,LEMON KISS,KOPI LEMON,JAHE MERAH,MACCHIATO,SANGER,,5,2025-10-06 18:41:25.408430
1228,pahit,energi,bubbly,sedang,panas,bebas,CAPPUCCINO,TEH LECI,KOPI GULA AREN,KOPI SODA,,,4,2025-10-06 18:41:25.408430
1229,manis,menyegarkan,light,rendah,bebas,low,KOPI GULA AREN,BANANA,STRAWBERRY,BISCOFFEE,CHOCOLATE,,5,2025-10-06 18:41:25.408430
1230,pahit,energi,light,sedang,panas,bebas,ESPRESSO,TEH,KOPI GULA AREN,KOPI SODA,,,4,2025-10-06 18:41:25.408430
1231,manis,rileks,creamy,sedang,dingin,low,TEH,STRAWBERRY,AVOCADO,,,,3,2025-10-06 18:41:25.408430
1232,netral,energi,heavy,sedang,bebas,mid,BERRY SQUASH,KOPI LEMON,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
1233,manis,menyegarkan,creamy,tinggi,panas,bebas,TEH,BANANA,AVOCADO,KOPI GULA AREN,BISCOFFEE,,5,2025-10-06 18:41:25.408430
1234,asam,rileks,creamy,non-kafein,dingin,mid,STRAWBERRY,LEMON SQUASH,TELANG SQUASH,AVOCADO,,,4,2025-10-06 18:41:25.408430
1235,manis,rileks,creamy,non-kafein,dingin,high,BANANA,STRAWBERRY,BISCOFFEE,CRUNCHY CREAMY,,,4,2025-10-06 18:41:25.408430
1236,manis,energi,light,sedang,bebas,bebas,KOPI GULA AREN,BISCOFFEE,BANANA,,,,3,2025-10-06 18:41:25.408430
1237,netral,rileks,heavy,rendah,panas,low,JAHE MERAH,TEH JAHE SEREH,VARIASI PINK,TEH HIJAU,TEH LEMON,TELANG SQUASH,6,2025-10-06 18:41:25.408430
1238,netral,energi,creamy,rendah,dingin,bebas,TEH LECI,TEH HIJAU,TEH SEREH,JAHE MERAH,TEH JAHE SEREH,,5,2025-10-06 18:41:25.408430
1239,asam,rileks,creamy,non-kafein,dingin,mid,CRUNCHY CREAMY,TELANG SQUASH,BERRY SQUASH,AVOCADO,,,4,2025-10-06 18:41:25.408430
1240,netral,energi,creamy,sedang,dingin,bebas,TELANG SQUASH,KOPI LEMON,TEH LECI,,,,3,2025-10-06 18:41:25.408430
1241,manis,rileks,light,rendah,bebas,mid,KOPI GULA AREN,AVOCADO,CRUNCHY CREAMY,BANANA,STRAWBERRY,,5,2025-10-06 18:41:25.408430
1242,netral,rileks,creamy,sedang,dingin,low,LYCHEE SQUASH,TEH LECI,KOPI SUSU,MOCHACCINO,TEH JAHE SEREH,STRAWBERRY,6,2025-10-06 18:41:25.408430
1243,manis,rileks,bubbly,rendah,dingin,mid,KOPI GULA AREN,BANANA,BISCOFFEE,AVOCADO,CHOCOLATE,,5,2025-10-06 18:41:25.408430
1244,manis,manis,light,tinggi,bebas,mid,TEH,CRUNCHY CREAMY,AVOCADO,KOPI GULA AREN,BISCOFFEE,,5,2025-10-06 18:41:25.408430
1245,manis,manis,light,tinggi,dingin,mid,KOPI GULA AREN,TEH,CRUNCHY CREAMY,BISCOFFEE,CHOCOLATE,STRAWBERRY,6,2025-10-06 18:41:25.408430
1246,asam,menyegarkan,bubbly,non-kafein,dingin,bebas,LEMON SQUASH,TEH,LYCHEE SQUASH,,,,3,2025-10-06 18:41:25.408430
1247,netral,rileks,creamy,non-kafein,panas,low,TEH JAHE SEREH,JAHE MERAH,TEH,TELANG SQUASH,TEH HIJAU,LEMON SQUASH,6,2025-10-06 18:41:25.408430
1248,asam,menyegarkan,bubbly,rendah,dingin,high,KOPI LEMON,LEMON SQUASH,BERRY SQUASH,TELANG SQUASH,STRAWBERRY,,5,2025-10-06 18:41:25.408430
1249,manis,manis,creamy,non-kafein,dingin,bebas,STRAWBERRY,CRUNCHY CREAMY,AVOCADO,BISCOFFEE,TEH,BANANA,6,2025-10-06 18:41:25.408430
1250,pahit,manis,creamy,tinggi,bebas,low,TEH JAHE SEREH,AMERICANO,TEH SEREH,KOPI GULA AREN,CAPPUCCINO,KOPI SUSU,6,2025-10-06 18:41:25.408430
1251,manis,menyegarkan,creamy,non-kafein,panas,high,STRAWBERRY,MANGO,AVOCADO,KOPI GULA AREN,BANANA,,5,2025-10-06 18:41:25.408430
1252,netral,energi,creamy,sedang,bebas,mid,LEMON SQUASH,TEH STRAWBERRY,LYCHEE SQUASH,TEH LECI,TEH,,5,2025-10-06 18:41:25.408430
1253,asam,energi,bubbly,non-kafein,dingin,mid,AVOCADO,TEH LEMON,LEMON SQUASH,,,,3,2025-10-06 18:41:25.408430
1254,netral,rileks,heavy,tinggi,dingin,bebas,JAHE MERAH,KOPI LEMON,TEH LEMON,TEH JAHE,KOPI SUSU,VARIASI PINK,6,2025-10-06 18:41:25.408430
1255,manis,manis,heavy,rendah,dingin,bebas,KOPI GULA AREN,CRUNCHY CREAMY,CHOCOLATE,BISCOFFEE,MANGO,AVOCADO,6,2025-10-06 18:41:25.408430
1256,pahit,rileks,heavy,tinggi,bebas,high,TEH LEMON,SANGER,MOCHACCINO,KOPI LEMON,,,4,2025-10-06 18:41:25.408430
1257,asam,menyegarkan,bubbly,non-kafein,dingin,high,LEMON KISS,VARIASI PINK,MOCHACCINO,LEMON SQUASH,TELANG SQUASH,,5,2025-10-06 18:41:25.408430
1258,asam,menyegarkan,light,non-kafein,dingin,low,TELANG SQUASH,KOPI LEMON,CHOCOLATE,LEMON SQUASH,MANGO,,5,2025-10-06 18:41:25.408430
1259,asam,manis,bubbly,non-kafein,bebas,low,STRAWBERRY,TEH HIJAU,LEMON SQUASH,TEH SEREH,MANGO,TELANG SQUASH,6,2025-10-06 18:41:25.408430
1260,netral,manis,light,non-kafein,panas,mid,KOPI SUSU,TEH JAHE,TEH HIJAU,LYCHEE SQUASH,TEH SEREH,TEH LECI,6,2025-10-06 18:41:25.408430
1261,netral,menyegarkan,heavy,sedang,bebas,low,VARIASI PINK,KOPI GULA AREN,TEH LEMON,STRAWBERRY,TEH JAHE SEREH,,5,2025-10-06 18:41:25.408430
1262,netral,manis,creamy,tinggi,panas,high,LYCHEE SQUASH,TEH LEMON,KOPI LEMON,TEH LECI,MOCHACCINO,TEH HIJAU,6,2025-10-06 18:41:25.408430
1263,asam,menyegarkan,light,non-kafein,panas,bebas,LEMON SQUASH,BERRY SQUASH,MACCHIATO,MANGO,,,4,2025-10-06 18:41:25.408430
1264,pahit,rileks,light,sedang,bebas,bebas,TEH LEMON,TEH STRAWBERRY,TEH LECI,KOPI SODA,TEH HIJAU,JAHE MERAH,6,2025-10-06 18:41:25.408430
1265,netral,rileks,bubbly,sedang,panas,bebas,STRAWBERRY,TEH JAHE,KOPI GULA AREN,TELANG SQUASH,,,4,2025-10-06 18:41:25.408430
1266,manis,manis,creamy,sedang,bebas,mid,KOPI GULA AREN,CRUNCHY CREAMY,TEH,BANANA,CHOCOLATE,BISCOFFEE,6,2025-10-06 18:41:25.408430
1267,asam,menyegarkan,bubbly,non-kafein,dingin,low,LEMON SQUASH,LYCHEE SQUASH,JAHE MERAH,MACCHIATO,LEMON KISS,STRAWBERRY,6,2025-10-06 18:41:25.408430
1268,netral,rileks,light,sedang,bebas,bebas,STRAWBERRY,TEH STRAWBERRY,TEH,TEH HIJAU,,,4,2025-10-06 18:41:25.408430
1269,manis,manis,creamy,rendah,dingin,bebas,BISCOFFEE,CHOCOLATE,BANANA,AVOCADO,,,4,2025-10-06 18:41:25.408430
1270,asam,menyegarkan,light,rendah,dingin,bebas,LYCHEE SQUASH,LEMON KISS,TELANG SQUASH,TEH JAHE SEREH,MOCHACCINO,,5,2025-10-06 18:41:25.408430
1271,netral,manis,creamy,rendah,panas,high,STRAWBERRY,SANGER,TEH STRAWBERRY,KOPI GULA AREN,TEH,LEMON SQUASH,6,2025-10-06 18:41:25.408430
1272,pahit,manis,light,tinggi,panas,bebas,TEH JAHE SEREH,CAPPUCCINO,KOPI GULA AREN,JAHE MERAH,TEH JAHE,TEH HIJAU,6,2025-10-06 18:41:25.408430
1273,manis,manis,heavy,non-kafein,bebas,mid,CRUNCHY CREAMY,BISCOFFEE,BANANA,TEH,AVOCADO,KOPI GULA AREN,6,2025-10-06 18:41:25.408430
1274,manis,manis,creamy,non-kafein,dingin,low,CRUNCHY CREAMY,KOPI GULA AREN,BANANA,CHOCOLATE,,,4,2025-10-06 18:41:25.408430
1275,manis,menyegarkan,heavy,rendah,dingin,bebas,BISCOFFEE,STRAWBERRY,BANANA,KOPI GULA AREN,AVOCADO,,5,2025-10-06 18:41:25.408430
1276,manis,menyegarkan,bubbly,rendah,bebas,high,KOPI GULA AREN,BANANA,AVOCADO,CHOCOLATE,TEH,,5,2025-10-06 18:41:25.408430
1277,pahit,rileks,heavy,sedang,panas,bebas,ESPRESSO,CAPPUCCINO,MOCHACCINO,KOPI LEMON,JAHE MERAH,TEH,6,2025-10-06 18:41:25.408430
1278,netral,rileks,creamy,sedang,bebas,bebas,LYCHEE SQUASH,LEMON KISS,TELANG SQUASH,STRAWBERRY,,,4,2025-10-06 18:41:25.408430
1279,manis,manis,creamy,non-kafein,bebas,high,AVOCADO,MANGO,STRAWBERRY,CRUNCHY CREAMY,KOPI GULA AREN,BANANA,6,2025-10-06 18:41:25.408430
1280,manis,manis,heavy,rendah,dingin,high,CHOCOLATE,MANGO,BISCOFFEE,KOPI GULA AREN,BANANA,CRUNCHY CREAMY,6,2025-10-06 18:41:25.408430
1281,manis,manis,creamy,rendah,dingin,bebas,BISCOFFEE,CHOCOLATE,TEH,AVOCADO,CRUNCHY CREAMY,KOPI GULA AREN,6,2025-10-06 18:41:25.408430
1282,netral,manis,creamy,non-kafein,panas,mid,TEH LECI,KOPI GULA AREN,JAHE MERAH,LEMON KISS,TEH JAHE SEREH,TEH,6,2025-10-06 18:41:25.408430
1283,netral,energi,creamy,sedang,panas,bebas,JAHE MERAH,TEH HIJAU,TEH SEREH,KOPI LEMON,,,4,2025-10-06 18:41:25.408430
1284,netral,manis,light,sedang,bebas,mid,STRAWBERRY,TEH JAHE,BERRY SQUASH,TEH STRAWBERRY,TELANG SQUASH,KOPI GULA AREN,6,2025-10-06 18:41:25.408430
1285,pahit,rileks,heavy,tinggi,panas,low,MACCHIATO,MOCHACCINO,TEH,KOPI GULA AREN,,,4,2025-10-06 18:41:25.408430
1286,asam,menyegarkan,bubbly,non-kafein,dingin,high,VARIASI PINK,STRAWBERRY,KOPI SODA,LEMON KISS,,,4,2025-10-06 18:41:25.408430
1287,netral,manis,bubbly,sedang,bebas,bebas,JAHE MERAH,TEH LECI,TEH JAHE SEREH,SANGER,LEMON KISS,TEH HIJAU,6,2025-10-06 18:41:25.408430
1288,manis,menyegarkan,creamy,non-kafein,dingin,bebas,CRUNCHY CREAMY,MANGO,KOPI GULA AREN,STRAWBERRY,AVOCADO,,5,2025-10-06 18:41:25.408430
1289,manis,manis,bubbly,non-kafein,bebas,high,BANANA,AVOCADO,TEH,MANGO,CRUNCHY CREAMY,KOPI GULA AREN,6,2025-10-06 18:41:25.408430
1290,pahit,energi,bubbly,sedang,panas,mid,ESPRESSO,MACCHIATO,TEH SEREH,,,,3,2025-10-06 18:41:25.408430
1291,asam,manis,heavy,rendah,dingin,bebas,BERRY SQUASH,AMERICANO,LEMON SQUASH,JAHE MERAH,TEH,LEMON KISS,6,2025-10-06 18:41:25.408430
1292,netral,manis,creamy,tinggi,panas,mid,VARIASI PINK,JAHE MERAH,BERRY SQUASH,MOCHACCINO,TEH LEMON,TEH STRAWBERRY,6,2025-10-06 18:41:25.408430
1293,manis,energi,creamy,non-kafein,bebas,low,AVOCADO,CRUNCHY CREAMY,BANANA,,,,3,2025-10-06 18:41:25.408430
1294,netral,energi,heavy,sedang,bebas,low,LYCHEE SQUASH,TEH JAHE SEREH,TEH LECI,,,,3,2025-10-06 18:41:25.408430
1295,asam,menyegarkan,creamy,rendah,panas,high,KOPI LEMON,MOCHACCINO,LYCHEE SQUASH,KOPI GULA AREN,TEH,,5,2025-10-06 18:41:25.408430
1296,pahit,menyegarkan,heavy,tinggi,panas,high,ESPRESSO,JAHE MERAH,TEH STRAWBERRY,TEH LECI,TEH HIJAU,,5,2025-10-06 18:41:25.408430
