question,answer,item1,item2,co_occurrence_count,export_timestamp
taste,asam,BISCOFFEE,TELANG SQUASH,3.2,2025-10-06 18:41:31.719277
mood,menyegarkan,BISCOFFEE,TELANG SQUASH,3.2,2025-10-06 18:41:31.719277
texture,bubbly,BISCOFFEE,TELANG SQUASH,3.2,2025-10-06 18:41:31.719277
caffeine,rendah,BISCOFFEE,LEMON KISS,3.2,2025-10-06 18:41:31.719277
caffeine,rendah,BISCOFFEE,TELANG SQUASH,2.2,2025-10-06 18:41:31.719277
temperature,dingin,BISCOFFEE,TELANG SQUASH,2.1,2025-10-06 18:41:31.719277
budget,mid,BISCOFFEE,TELANG SQUASH,1.1,2025-10-06 18:41:31.719277
mood,energi,AMERICANO,TEH JAHE SEREH,6.1,2025-10-06 18:41:31.719277
texture,light,KOPI SODA,LEMON KISS,3.0,2025-10-06 18:41:31.719277
texture,light,KOPI SODA,MANGO,3.1,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI LEMON,KOPI SODA,3.1,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI LEMON,MANGO,6.62,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI SODA,TEH LEMON,2.2,2025-10-06 18:41:31.719277
budget,mid,KOPI SODA,LEMON KISS,1.0,2025-10-06 18:41:31.719277
budget,mid,MANGO,TEH LEMON,1.54,2025-10-06 18:41:31.719277
mood,energi,BISCOFFEE,TEH HIJAU,3.1,2025-10-06 18:41:31.719277
mood,energi,BISCOFFEE,TEH STRAWBERRY,3.365,2025-10-06 18:41:31.719277
texture,light,BISCOFFEE,KOPI SUSU,1.0,2025-10-06 18:41:31.719277
texture,light,BISCOFFEE,TEH HIJAU,1.0,2025-10-06 18:41:31.719277
caffeine,tinggi,BISCOFFEE,TEH HIJAU,4.3,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SUSU,TEH HIJAU,3.15,2025-10-06 18:41:31.719277
temperature,panas,BISCOFFEE,TEH HIJAU,3.1,2025-10-06 18:41:31.719277
budget,mid,KOPI SUSU,TEH STRAWBERRY,4.3,2025-10-06 18:41:31.719277
mood,rileks,AMERICANO,KOPI SUSU,7.485,2025-10-06 18:41:31.719277
temperature,panas,AMERICANO,KOPI SUSU,6.495,2025-10-06 18:41:31.719277
temperature,panas,AMERICANO,TEH SEREH,4.415,2025-10-06 18:41:31.719277
budget,high,BISCOFFEE,KOPI SUSU,2.0,2025-10-06 18:41:31.719277
mood,rileks,TEH LECI,TEH SEREH,5.795,2025-10-06 18:41:31.719277
mood,rileks,TEH,TELANG SQUASH,2.3,2025-10-06 18:41:31.719277
budget,mid,LEMON KISS,TEH,2.6,2025-10-06 18:41:31.719277
taste,asam,SANGER,TEH STRAWBERRY,2.54,2025-10-06 18:41:31.719277
texture,bubbly,TEH LECI,TEH STRAWBERRY,5.771,2025-10-06 18:41:31.719277
budget,mid,SANGER,TEH STRAWBERRY,5.54,2025-10-06 18:41:31.719277
budget,mid,TEH LECI,TEH LEMON,13.460999999999999,2025-10-06 18:41:31.719277
budget,mid,TEH LEMON,TEH STRAWBERRY,9.16,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI GULA AREN,KOPI SODA,2.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI GULA AREN,SANGER,1.3,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI SODA,SANGER,1.3,2025-10-06 18:41:31.719277
caffeine,non-kafein,SANGER,TEH SEREH,1.0,2025-10-06 18:41:31.719277
budget,bebas,KOPI SODA,TEH SEREH,4.15,2025-10-06 18:41:31.719277
texture,bubbly,STRAWBERRY,TEH HIJAU,7.26,2025-10-06 18:41:31.719277
caffeine,rendah,STRAWBERRY,TEH HIJAU,2.7300000000000004,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SUSU,TEH LEMON,7.68,2025-10-06 18:41:31.719277
taste,netral,SANGER,VARIASI PINK,6.8999999999999995,2025-10-06 18:41:31.719277
mood,manis,KOPI GULA AREN,LEMON KISS,3.3,2025-10-06 18:41:31.719277
mood,manis,KOPI GULA AREN,MOCHACCINO,2.6,2025-10-06 18:41:31.719277
mood,manis,LEMON KISS,MOCHACCINO,2.3,2025-10-06 18:41:31.719277
mood,manis,MOCHACCINO,VARIASI PINK,5.6,2025-10-06 18:41:31.719277
mood,manis,SANGER,VARIASI PINK,2.6,2025-10-06 18:41:31.719277
texture,heavy,KOPI GULA AREN,LEMON KISS,2.0,2025-10-06 18:41:31.719277
texture,heavy,KOPI SUSU,VARIASI PINK,3.3,2025-10-06 18:41:31.719277
texture,heavy,MOCHACCINO,VARIASI PINK,1.0,2025-10-06 18:41:31.719277
texture,heavy,SANGER,VARIASI PINK,1.3,2025-10-06 18:41:31.719277
caffeine,sedang,SANGER,VARIASI PINK,2.6,2025-10-06 18:41:31.719277
temperature,bebas,KOPI SUSU,VARIASI PINK,5.53,2025-10-06 18:41:31.719277
temperature,bebas,LEMON KISS,MOCHACCINO,1.3,2025-10-06 18:41:31.719277
temperature,bebas,SANGER,VARIASI PINK,4.6,2025-10-06 18:41:31.719277
budget,low,KOPI GULA AREN,KOPI SUSU,6.59,2025-10-06 18:41:31.719277
temperature,dingin,MANGO,TEH STRAWBERRY,3.54,2025-10-06 18:41:31.719277
budget,bebas,BERRY SQUASH,MANGO,9.022,2025-10-06 18:41:31.719277
budget,bebas,MANGO,TELANG SQUASH,1.0,2025-10-06 18:41:31.719277
taste,asam,BISCOFFEE,TEH,2.0,2025-10-06 18:41:31.719277
taste,asam,ESPRESSO,TEH,5.15,2025-10-06 18:41:31.719277
texture,light,BISCOFFEE,ESPRESSO,3.15,2025-10-06 18:41:31.719277
mood,manis,KOPI SUSU,TEH HIJAU,3.3,2025-10-06 18:41:31.719277
mood,manis,MACCHIATO,TEH STRAWBERRY,3.5999999999999996,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI LEMON,TEH HIJAU,3.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,MACCHIATO,TEH HIJAU,2.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,TEH JAHE SEREH,TEH STRAWBERRY,3.43,2025-10-06 18:41:31.719277
mood,menyegarkan,KOPI SUSU,TEH JAHE,3.5999999999999996,2025-10-06 18:41:31.719277
taste,asam,JAHE MERAH,TEH JAHE,1.0,2025-10-06 18:41:31.719277
mood,menyegarkan,JAHE MERAH,TEH JAHE,2.3,2025-10-06 18:41:31.719277
texture,light,ESPRESSO,JAHE MERAH,2.0,2025-10-06 18:41:31.719277
caffeine,rendah,ESPRESSO,JAHE MERAH,1.0,2025-10-06 18:41:31.719277
caffeine,rendah,ESPRESSO,TEH JAHE,3.2,2025-10-06 18:41:31.719277
budget,low,ESPRESSO,TEH HIJAU,4.0,2025-10-06 18:41:31.719277
mood,manis,JAHE MERAH,KOPI LEMON,4.0,2025-10-06 18:41:31.719277
mood,manis,KOPI LEMON,TELANG SQUASH,3.3,2025-10-06 18:41:31.719277
mood,manis,SANGER,TEH HIJAU,4.3,2025-10-06 18:41:31.719277
texture,creamy,JAHE MERAH,SANGER,8.32,2025-10-06 18:41:31.719277
texture,creamy,SANGER,TEH HIJAU,3.43,2025-10-06 18:41:31.719277
mood,manis,KOPI GULA AREN,TEH HIJAU,2.15,2025-10-06 18:41:31.719277
mood,manis,LEMON SQUASH,TEH SEREH,5.6,2025-10-06 18:41:31.719277
texture,heavy,KOPI GULA AREN,LEMON SQUASH,1.0,2025-10-06 18:41:31.719277
texture,heavy,LEMON SQUASH,TEH HIJAU,1.0,2025-10-06 18:41:31.719277
texture,heavy,LEMON SQUASH,TEH SEREH,2.3,2025-10-06 18:41:31.719277
texture,heavy,LYCHEE SQUASH,TEH HIJAU,4.2700000000000005,2025-10-06 18:41:31.719277
texture,heavy,TEH HIJAU,VARIASI PINK,2.0,2025-10-06 18:41:31.719277
caffeine,sedang,LEMON SQUASH,VARIASI PINK,2.3,2025-10-06 18:41:31.719277
temperature,panas,TEH SEREH,VARIASI PINK,3.73,2025-10-06 18:41:31.719277
budget,bebas,KOPI GULA AREN,LEMON SQUASH,4.4,2025-10-06 18:41:31.719277
budget,bebas,TEH HIJAU,TEH SEREH,5.125,2025-10-06 18:41:31.719277
texture,creamy,KOPI SODA,MOCHACCINO,7.8999999999999995,2025-10-06 18:41:31.719277
temperature,bebas,ESPRESSO,MOCHACCINO,7.73,2025-10-06 18:41:31.719277
budget,bebas,KOPI GULA AREN,MACCHIATO,8.0745,2025-10-06 18:41:31.719277
caffeine,rendah,MOCHACCINO,SANGER,4.86,2025-10-06 18:41:31.719277
budget,mid,JAHE MERAH,SANGER,3.43,2025-10-06 18:41:31.719277
taste,asam,JAHE MERAH,SANGER,3.1,2025-10-06 18:41:31.719277
mood,menyegarkan,JAHE MERAH,SANGER,5.960000000000001,2025-10-06 18:41:31.719277
texture,bubbly,AVOCADO,JAHE MERAH,3.15,2025-10-06 18:41:31.719277
texture,bubbly,AVOCADO,LEMON SQUASH,8.944999999999999,2025-10-06 18:41:31.719277
budget,mid,AVOCADO,JAHE MERAH,3.0,2025-10-06 18:41:31.719277
budget,mid,JAHE MERAH,MANGO,1.0,2025-10-06 18:41:31.719277
budget,mid,LEMON SQUASH,MANGO,9.393,2025-10-06 18:41:31.719277
mood,menyegarkan,KOPI GULA AREN,TEH HIJAU,4.300000000000001,2025-10-06 18:41:31.719277
mood,menyegarkan,KOPI GULA AREN,TEH JAHE SEREH,4.6,2025-10-06 18:41:31.719277
taste,asam,TEH,TEH JAHE SEREH,1.15,2025-10-06 18:41:31.719277
taste,asam,TEH JAHE SEREH,TEH LECI,4.0,2025-10-06 18:41:31.719277
caffeine,tinggi,LYCHEE SQUASH,TEH JAHE,1.0,2025-10-06 18:41:31.719277
caffeine,tinggi,LYCHEE SQUASH,TEH JAHE SEREH,2.5300000000000002,2025-10-06 18:41:31.719277
texture,light,ESPRESSO,TEH STRAWBERRY,5.550000000000001,2025-10-06 18:41:31.719277
budget,mid,ESPRESSO,TEH LEMON,3.15,2025-10-06 18:41:31.719277
budget,mid,ESPRESSO,TEH STRAWBERRY,4.2,2025-10-06 18:41:31.719277
taste,netral,SANGER,TEH SEREH,9.2,2025-10-06 18:41:31.719277
mood,manis,LEMON SQUASH,SANGER,3.0,2025-10-06 18:41:31.719277
mood,manis,SANGER,TEH SEREH,4.8999999999999995,2025-10-06 18:41:31.719277
texture,creamy,LEMON SQUASH,SANGER,4.970000000000001,2025-10-06 18:41:31.719277
budget,high,LEMON SQUASH,TEH JAHE,3.8600000000000003,2025-10-06 18:41:31.719277
mood,rileks,BISCOFFEE,TEH LEMON,2.15,2025-10-06 18:41:31.719277
mood,rileks,MOCHACCINO,TEH HIJAU,9.739999999999998,2025-10-06 18:41:31.719277
texture,bubbly,BISCOFFEE,TEH HIJAU,1.15,2025-10-06 18:41:31.719277
temperature,bebas,BISCOFFEE,TEH STRAWBERRY,2.0,2025-10-06 18:41:31.719277
mood,manis,STRAWBERRY,VARIASI PINK,1.3,2025-10-06 18:41:31.719277
mood,manis,TEH LECI,VARIASI PINK,2.3,2025-10-06 18:41:31.719277
texture,creamy,STRAWBERRY,VARIASI PINK,7.329999999999999,2025-10-06 18:41:31.719277
caffeine,rendah,STRAWBERRY,VARIASI PINK,6.76,2025-10-06 18:41:31.719277
temperature,panas,STRAWBERRY,VARIASI PINK,4.8999999999999995,2025-10-06 18:41:31.719277
budget,bebas,STRAWBERRY,TEH HIJAU,2.6,2025-10-06 18:41:31.719277
mood,rileks,AVOCADO,LYCHEE SQUASH,1.15,2025-10-06 18:41:31.719277
mood,rileks,AVOCADO,VARIASI PINK,2.15,2025-10-06 18:41:31.719277
mood,rileks,CHOCOLATE,VARIASI PINK,1.15,2025-10-06 18:41:31.719277
texture,bubbly,AVOCADO,VARIASI PINK,3.415,2025-10-06 18:41:31.719277
texture,bubbly,CHOCOLATE,LYCHEE SQUASH,4.68,2025-10-06 18:41:31.719277
budget,low,AVOCADO,LYCHEE SQUASH,2.15,2025-10-06 18:41:31.719277
caffeine,tinggi,ESPRESSO,LEMON KISS,1.1,2025-10-06 18:41:31.719277
caffeine,tinggi,LEMON KISS,TEH,2.1,2025-10-06 18:41:31.719277
mood,rileks,MOCHACCINO,VARIASI PINK,4.9,2025-10-06 18:41:31.719277
caffeine,non-kafein,MOCHACCINO,TEH JAHE SEREH,7.03,2025-10-06 18:41:31.719277
caffeine,non-kafein,MOCHACCINO,TEH LECI,1.3,2025-10-06 18:41:31.719277
texture,bubbly,TEH LECI,VARIASI PINK,7.16,2025-10-06 18:41:31.719277
texture,bubbly,KOPI SUSU,MOCHACCINO,2.0,2025-10-06 18:41:31.719277
mood,rileks,LEMON SQUASH,TELANG SQUASH,6.21,2025-10-06 18:41:31.719277
mood,rileks,MOCHACCINO,TELANG SQUASH,3.3,2025-10-06 18:41:31.719277
texture,bubbly,LEMON SQUASH,MOCHACCINO,6.27,2025-10-06 18:41:31.719277
texture,bubbly,MOCHACCINO,TELANG SQUASH,4.84,2025-10-06 18:41:31.719277
caffeine,sedang,LEMON SQUASH,MOCHACCINO,1.3,2025-10-06 18:41:31.719277
caffeine,sedang,LEMON SQUASH,TELANG SQUASH,5.6,2025-10-06 18:41:31.719277
temperature,bebas,BERRY SQUASH,MOCHACCINO,1.3,2025-10-06 18:41:31.719277
temperature,bebas,LEMON SQUASH,MOCHACCINO,2.3,2025-10-06 18:41:31.719277
temperature,bebas,MOCHACCINO,TELANG SQUASH,2.3,2025-10-06 18:41:31.719277
budget,mid,BERRY SQUASH,TEH LECI,7.680000000000001,2025-10-06 18:41:31.719277
budget,mid,MOCHACCINO,TELANG SQUASH,1.3,2025-10-06 18:41:31.719277
texture,heavy,JAHE MERAH,KOPI LEMON,7.7299999999999995,2025-10-06 18:41:31.719277
texture,heavy,JAHE MERAH,TEH LECI,7.4,2025-10-06 18:41:31.719277
texture,heavy,KOPI LEMON,TELANG SQUASH,2.3,2025-10-06 18:41:31.719277
texture,heavy,TEH LECI,TELANG SQUASH,2.43,2025-10-06 18:41:31.719277
caffeine,rendah,JAHE MERAH,TEH LECI,14.06,2025-10-06 18:41:31.719277
budget,mid,JAHE MERAH,TEH LECI,8.4,2025-10-06 18:41:31.719277
texture,creamy,AMERICANO,JAHE MERAH,6.0,2025-10-06 18:41:31.719277
texture,creamy,JAHE MERAH,KOPI SODA,3.0,2025-10-06 18:41:31.719277
taste,asam,CAPPUCCINO,KOPI SUSU,2.2649999999999997,2025-10-06 18:41:31.719277
taste,asam,KOPI GULA AREN,KOPI SUSU,1.15,2025-10-06 18:41:31.719277
mood,menyegarkan,CAPPUCCINO,KOPI SUSU,3.2649999999999997,2025-10-06 18:41:31.719277
mood,menyegarkan,KOPI GULA AREN,KOPI SUSU,3.45,2025-10-06 18:41:31.719277
texture,bubbly,CAPPUCCINO,KOPI GULA AREN,5.1899999999999995,2025-10-06 18:41:31.719277
caffeine,tinggi,CAPPUCCINO,TELANG SQUASH,1.54,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SUSU,TELANG SQUASH,1.0,2025-10-06 18:41:31.719277
temperature,dingin,CAPPUCCINO,KOPI SUSU,3.76,2025-10-06 18:41:31.719277
budget,bebas,KOPI GULA AREN,TELANG SQUASH,9.129999999999999,2025-10-06 18:41:31.719277
mood,energi,BISCOFFEE,MANGO,7.43,2025-10-06 18:41:31.719277
texture,creamy,BISCOFFEE,LEMON KISS,1.0,2025-10-06 18:41:31.719277
mood,rileks,BERRY SQUASH,SANGER,1.0,2025-10-06 18:41:31.719277
mood,rileks,SANGER,TELANG SQUASH,1.3,2025-10-06 18:41:31.719277
texture,creamy,BERRY SQUASH,SANGER,4.970000000000001,2025-10-06 18:41:31.719277
caffeine,non-kafein,BERRY SQUASH,SANGER,2.54,2025-10-06 18:41:31.719277
caffeine,non-kafein,SANGER,TEH LECI,2.3,2025-10-06 18:41:31.719277
temperature,bebas,BERRY SQUASH,SANGER,5.27,2025-10-06 18:41:31.719277
caffeine,non-kafein,BISCOFFEE,KOPI SODA,1.1,2025-10-06 18:41:31.719277
caffeine,non-kafein,BISCOFFEE,TEH LEMON,2.1,2025-10-06 18:41:31.719277
temperature,bebas,BISCOFFEE,TEH LECI,3.3000000000000003,2025-10-06 18:41:31.719277
caffeine,sedang,CHOCOLATE,STRAWBERRY,5.8999999999999995,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI LEMON,STRAWBERRY,1.0,2025-10-06 18:41:31.719277
caffeine,tinggi,STRAWBERRY,TEH LECI,1.4300000000000002,2025-10-06 18:41:31.719277
texture,light,CAPPUCCINO,LYCHEE SQUASH,7.08,2025-10-06 18:41:31.719277
budget,high,CAPPUCCINO,LYCHEE SQUASH,2.54,2025-10-06 18:41:31.719277
texture,heavy,KOPI SUSU,LYCHEE SQUASH,1.0,2025-10-06 18:41:31.719277
mood,rileks,MACCHIATO,VARIASI PINK,1.3,2025-10-06 18:41:31.719277
caffeine,non-kafein,JAHE MERAH,TEH JAHE SEREH,5.6,2025-10-06 18:41:31.719277
budget,mid,MOCHACCINO,VARIASI PINK,3.7300000000000004,2025-10-06 18:41:31.719277
caffeine,rendah,BERRY SQUASH,VARIASI PINK,9.16,2025-10-06 18:41:31.719277
texture,creamy,JAHE MERAH,LYCHEE SQUASH,5.8999999999999995,2025-10-06 18:41:31.719277
texture,bubbly,TEH JAHE,VARIASI PINK,2.1,2025-10-06 18:41:31.719277
budget,high,TEH HIJAU,VARIASI PINK,2.0,2025-10-06 18:41:31.719277
texture,heavy,BERRY SQUASH,TEH STRAWBERRY,2.54,2025-10-06 18:41:31.719277
temperature,bebas,BERRY SQUASH,TEH STRAWBERRY,4.84,2025-10-06 18:41:31.719277
temperature,dingin,AMERICANO,TEH LECI,6.805,2025-10-06 18:41:31.719277
budget,mid,AMERICANO,TEH LECI,2.2649999999999997,2025-10-06 18:41:31.719277
texture,bubbly,KOPI GULA AREN,TEH JAHE SEREH,4.0,2025-10-06 18:41:31.719277
texture,bubbly,MOCHACCINO,TEH JAHE SEREH,5.1,2025-10-06 18:41:31.719277
texture,light,KOPI GULA AREN,TEH SEREH,6.3,2025-10-06 18:41:31.719277
mood,manis,BERRY SQUASH,SANGER,2.6,2025-10-06 18:41:31.719277
mood,manis,BERRY SQUASH,TEH SEREH,5.8999999999999995,2025-10-06 18:41:31.719277
mood,manis,TEH SEREH,TELANG SQUASH,4.3,2025-10-06 18:41:31.719277
texture,heavy,BERRY SQUASH,SANGER,1.3,2025-10-06 18:41:31.719277
texture,heavy,BERRY SQUASH,TEH HIJAU,1.3,2025-10-06 18:41:31.719277
texture,heavy,BERRY SQUASH,TEH LEMON,2.84,2025-10-06 18:41:31.719277
texture,heavy,BERRY SQUASH,TEH SEREH,1.3,2025-10-06 18:41:31.719277
texture,heavy,BERRY SQUASH,TELANG SQUASH,1.3,2025-10-06 18:41:31.719277
texture,heavy,TEH HIJAU,TELANG SQUASH,2.6,2025-10-06 18:41:31.719277
texture,heavy,TEH LEMON,TELANG SQUASH,4.14,2025-10-06 18:41:31.719277
texture,heavy,TEH SEREH,TELANG SQUASH,3.3,2025-10-06 18:41:31.719277
budget,low,BERRY SQUASH,SANGER,2.6,2025-10-06 18:41:31.719277
taste,asam,MOCHACCINO,TEH STRAWBERRY,1.0,2025-10-06 18:41:31.719277
caffeine,rendah,MOCHACCINO,TELANG SQUASH,3.0,2025-10-06 18:41:31.719277
texture,light,CRUNCHY CREAMY,LYCHEE SQUASH,6.529999999999999,2025-10-06 18:41:31.719277
texture,light,CRUNCHY CREAMY,TEH LECI,2.2,2025-10-06 18:41:31.719277
caffeine,rendah,CRUNCHY CREAMY,TEH LECI,1.1,2025-10-06 18:41:31.719277
budget,bebas,CRUNCHY CREAMY,LYCHEE SQUASH,3.2649999999999997,2025-10-06 18:41:31.719277
budget,bebas,CRUNCHY CREAMY,TEH LECI,2.2,2025-10-06 18:41:31.719277
mood,energi,BISCOFFEE,JAHE MERAH,2.0,2025-10-06 18:41:31.719277
texture,creamy,BISCOFFEE,JAHE MERAH,5.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI GULA AREN,LEMON SQUASH,1.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI GULA AREN,TEH STRAWBERRY,2.1,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI GULA AREN,TELANG SQUASH,5.0,2025-10-06 18:41:31.719277
temperature,bebas,KOPI GULA AREN,LEMON SQUASH,2.43,2025-10-06 18:41:31.719277
temperature,bebas,TEH STRAWBERRY,TELANG SQUASH,7.33,2025-10-06 18:41:31.719277
taste,asam,AVOCADO,KOPI LEMON,3.0,2025-10-06 18:41:31.719277
mood,menyegarkan,AVOCADO,KOPI LEMON,3.0,2025-10-06 18:41:31.719277
texture,light,AVOCADO,KOPI LEMON,2.0,2025-10-06 18:41:31.719277
caffeine,rendah,AVOCADO,KOPI LEMON,2.0,2025-10-06 18:41:31.719277
caffeine,rendah,AVOCADO,LYCHEE SQUASH,2.0,2025-10-06 18:41:31.719277
temperature,dingin,AVOCADO,KOPI LEMON,3.0,2025-10-06 18:41:31.719277
budget,high,AVOCADO,KOPI LEMON,2.0,2025-10-06 18:41:31.719277
texture,creamy,AMERICANO,MOCHACCINO,9.3745,2025-10-06 18:41:31.719277
texture,creamy,AMERICANO,TEH LEMON,7.83,2025-10-06 18:41:31.719277
caffeine,non-kafein,BISCOFFEE,CAPPUCCINO,2.1,2025-10-06 18:41:31.719277
caffeine,non-kafein,BISCOFFEE,TEH HIJAU,1.1,2025-10-06 18:41:31.719277
mood,energi,ESPRESSO,TEH LECI,3.0,2025-10-06 18:41:31.719277
texture,creamy,AMERICANO,TEH LECI,2.0,2025-10-06 18:41:31.719277
texture,creamy,ESPRESSO,TEH LECI,1.0,2025-10-06 18:41:31.719277
texture,creamy,MOCHACCINO,TEH HIJAU,9.445,2025-10-06 18:41:31.719277
budget,low,ESPRESSO,TEH LECI,1.0,2025-10-06 18:41:31.719277
caffeine,rendah,AMERICANO,MOCHACCINO,1.0,2025-10-06 18:41:31.719277
budget,bebas,AMERICANO,LEMON SQUASH,5.4,2025-10-06 18:41:31.719277
budget,bebas,AMERICANO,TEH LECI,8.055,2025-10-06 18:41:31.719277
taste,asam,TEH JAHE,TELANG SQUASH,3.1,2025-10-06 18:41:31.719277
mood,menyegarkan,TEH JAHE,TELANG SQUASH,4.1,2025-10-06 18:41:31.719277
texture,heavy,TEH JAHE,TEH LEMON,6.0,2025-10-06 18:41:31.719277
budget,high,TEH,TEH STRAWBERRY,6.43,2025-10-06 18:41:31.719277
mood,manis,BERRY SQUASH,KOPI SUSU,3.3,2025-10-06 18:41:31.719277
mood,manis,KOPI SUSU,STRAWBERRY,2.6,2025-10-06 18:41:31.719277
mood,manis,KOPI SUSU,TEH LECI,8.2,2025-10-06 18:41:31.719277
texture,bubbly,BERRY SQUASH,KOPI SUSU,2.0,2025-10-06 18:41:31.719277
texture,bubbly,KOPI SUSU,STRAWBERRY,4.3,2025-10-06 18:41:31.719277
mood,energi,KOPI GULA AREN,LEMON SQUASH,2.43,2025-10-06 18:41:31.719277
budget,mid,KOPI GULA AREN,LEMON SQUASH,4.73,2025-10-06 18:41:31.719277
mood,energi,ESPRESSO,JAHE MERAH,1.1,2025-10-06 18:41:31.719277
texture,heavy,ESPRESSO,TEH SEREH,3.0,2025-10-06 18:41:31.719277
budget,mid,ESPRESSO,JAHE MERAH,4.1,2025-10-06 18:41:31.719277
budget,mid,KOPI GULA AREN,TEH SEREH,3.1,2025-10-06 18:41:31.719277
mood,energi,TEH SEREH,TELANG SQUASH,1.0,2025-10-06 18:41:31.719277
texture,heavy,LEMON KISS,TEH SEREH,1.4300000000000002,2025-10-06 18:41:31.719277
taste,asam,STRAWBERRY,TEH,3.3000000000000003,2025-10-06 18:41:31.719277
mood,menyegarkan,STRAWBERRY,TEH JAHE,6.960000000000001,2025-10-06 18:41:31.719277
texture,bubbly,ESPRESSO,STRAWBERRY,1.0,2025-10-06 18:41:31.719277
texture,bubbly,ESPRESSO,TELANG SQUASH,2.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,ESPRESSO,STRAWBERRY,1.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,ESPRESSO,TEH JAHE,3.0,2025-10-06 18:41:31.719277
temperature,dingin,ESPRESSO,STRAWBERRY,1.0,2025-10-06 18:41:31.719277
budget,high,ESPRESSO,STRAWBERRY,1.0,2025-10-06 18:41:31.719277
mood,rileks,KOPI LEMON,VARIASI PINK,2.3,2025-10-06 18:41:31.719277
mood,rileks,KOPI SUSU,VARIASI PINK,5.6,2025-10-06 18:41:31.719277
mood,rileks,STRAWBERRY,VARIASI PINK,5.2,2025-10-06 18:41:31.719277
mood,rileks,TEH,VARIASI PINK,3.6,2025-10-06 18:41:31.719277
caffeine,sedang,KOPI LEMON,STRAWBERRY,4.0,2025-10-06 18:41:31.719277
caffeine,sedang,STRAWBERRY,VARIASI PINK,5.9,2025-10-06 18:41:31.719277
budget,mid,KOPI SUSU,TEH,1.0,2025-10-06 18:41:31.719277
budget,mid,STRAWBERRY,VARIASI PINK,8.872,2025-10-06 18:41:31.719277
taste,asam,KOPI SODA,TEH JAHE SEREH,3.0,2025-10-06 18:41:31.719277
taste,asam,MANGO,TEH JAHE SEREH,4.300000000000001,2025-10-06 18:41:31.719277
taste,asam,MANGO,TEH SEREH,2.0,2025-10-06 18:41:31.719277
mood,menyegarkan,KOPI SODA,TEH JAHE SEREH,4.15,2025-10-06 18:41:31.719277
mood,menyegarkan,MANGO,TEH JAHE SEREH,4.300000000000001,2025-10-06 18:41:31.719277
mood,menyegarkan,MANGO,TEH SEREH,1.0,2025-10-06 18:41:31.719277
texture,bubbly,KOPI SODA,MANGO,3.2,2025-10-06 18:41:31.719277
texture,bubbly,MANGO,TEH JAHE SEREH,1.1,2025-10-06 18:41:31.719277
texture,bubbly,MANGO,TEH SEREH,2.0,2025-10-06 18:41:31.719277
caffeine,rendah,BERRY SQUASH,MANGO,7.42,2025-10-06 18:41:31.719277
caffeine,rendah,KOPI SODA,MANGO,4.300000000000001,2025-10-06 18:41:31.719277
caffeine,rendah,KOPI SODA,TEH LECI,3.1,2025-10-06 18:41:31.719277
caffeine,rendah,MANGO,TEH JAHE SEREH,3.2,2025-10-06 18:41:31.719277
caffeine,rendah,MANGO,TEH SEREH,1.0,2025-10-06 18:41:31.719277
temperature,dingin,MANGO,TEH JAHE SEREH,3.2,2025-10-06 18:41:31.719277
temperature,dingin,MANGO,TEH SEREH,1.0,2025-10-06 18:41:31.719277
budget,bebas,BERRY SQUASH,KOPI SODA,3.2,2025-10-06 18:41:31.719277
budget,bebas,KOPI SODA,MANGO,4.300000000000001,2025-10-06 18:41:31.719277
budget,bebas,MANGO,TEH JAHE SEREH,1.1,2025-10-06 18:41:31.719277
budget,bebas,MANGO,TEH SEREH,1.0,2025-10-06 18:41:31.719277
budget,mid,AMERICANO,TEH HIJAU,5.07,2025-10-06 18:41:31.719277
budget,mid,CAPPUCCINO,KOPI SODA,8.8045,2025-10-06 18:41:31.719277
mood,menyegarkan,BERRY SQUASH,TEH,3.43,2025-10-06 18:41:31.719277
caffeine,tinggi,BERRY SQUASH,JAHE MERAH,2.43,2025-10-06 18:41:31.719277
caffeine,tinggi,BERRY SQUASH,TEH,1.4300000000000002,2025-10-06 18:41:31.719277
caffeine,tinggi,JAHE MERAH,LEMON KISS,1.4300000000000002,2025-10-06 18:41:31.719277
temperature,panas,JAHE MERAH,TEH LECI,12.959999999999999,2025-10-06 18:41:31.719277
budget,bebas,BERRY SQUASH,TEH,2.43,2025-10-06 18:41:31.719277
taste,netral,MOCHACCINO,TEH,6.73,2025-10-06 18:41:31.719277
