question,answer,co_occurrence,sim_rasa_manis,diff_rasa_manis,diff_sweetness_score,diff_kafein_score,sim_kafein_score,diff_harga,sim_harga,prod_harga,avg_harga,diff_carbonated_score,sim_carbonated_score,taste_consistency,avg_kafein_score,export_timestamp,source_users,source_seed
temperature,dingin,8.19,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.0,0.6666666666666666,0.33333333333333337,0.3,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.2649999999999997,0.33333333333333337,0.6666666666666666,0.49999999999999994,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,16.9045,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,5.925,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.5949999999999998,0.44444444444444453,0.5555555555555555,0.3,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,5.9399999999999995,0.5555555555555556,0.4444444444444445,0.3,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,10.08,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,12.940000000000001,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,10.841000000000001,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.54,0.2222222222222222,0.7777777777777778,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,11.64,0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,9.5195,0.6666666666666666,0.33333333333333337,0.3,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,1.54,0.33333333333333337,0.6666666666666666,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.364999999999999,0.33333333333333337,0.6666666666666666,0.49999999999999994,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,5.771,0.44444444444444453,0.5555555555555555,0.3,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.2649999999999997,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.550000000000001,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,10.495000000000001,0.5555555555555556,0.4444444444444445,0.3,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,10.09,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.25,0.44444444444444453,0.5555555555555555,0.3,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.460999999999999,0.5555555555555556,0.4444444444444445,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,11.08,0.5555555555555556,0.4444444444444445,0.0,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.0,0.5555555555555556,0.4444444444444445,0.3,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,41.544999999999995,1.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.0,0.11111111111111105,0.888888888888889,0.8,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.0,0.5555555555555556,0.4444444444444445,0.30000000000000004,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,38.099999999999994,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.7,0.33333333333333326,0.6666666666666667,0.8,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.1,0.7777777777777777,0.22222222222222232,0.30000000000000004,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,11.575,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.615,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,18.310000000000002,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.4,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,29.379500000000004,1.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.1,0.4444444444444444,0.5555555555555556,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,1.0,0.5555555555555556,0.4444444444444445,0.30000000000000004,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,42.519499999999994,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,29.900000000000006,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,1.0,0.7777777777777777,0.22222222222222232,0.30000000000000004,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.4,0.6666666666666666,0.33333333333333337,0.30000000000000004,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.0,0.7777777777777777,0.22222222222222232,0.30000000000000004,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.2,0.6666666666666666,0.33333333333333337,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.529999999999999,0.6666666666666666,0.33333333333333337,0.6000000000000001,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,10.780000000000001,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.0,0.11111111111111105,0.888888888888889,0.8,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.15,0.5555555555555556,0.4444444444444445,0.30000000000000004,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,41.69999999999999,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.2,0.33333333333333326,0.6666666666666667,0.8,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,15.120000000000001,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,13.06,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.795,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.2,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,40.6545,1.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.1,0.4444444444444444,0.5555555555555556,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,1.0,0.5555555555555556,0.4444444444444445,0.30000000000000004,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,47.88449999999999,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,32.330000000000005,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.1,0.6666666666666666,0.33333333333333337,0.30000000000000004,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.1,0.6666666666666666,0.33333333333333337,0.6000000000000001,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.15,0.6666666666666666,0.33333333333333337,0.6000000000000001,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.059999999999999,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.0,0.5555555555555556,0.4444444444444445,0.5,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.43,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,5.7445,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.2250000000000005,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.43,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.1,0.4444444444444444,0.5555555555555556,0.5,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.0,0.5555555555555556,0.4444444444444445,0.2,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.2,0.5555555555555556,0.4444444444444445,0.2,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.095,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.1,0.11111111111111105,0.888888888888889,0.8,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.16,0.6666666666666667,0.3333333333333333,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.9745,0.5555555555555556,0.4444444444444445,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.15,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.15,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.265,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,5.5,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.15,0.4444444444444444,0.5555555555555556,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.0,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.15,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.0,0.4444444444444444,0.5555555555555556,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.0,0.4444444444444444,0.5555555555555556,0.2,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.1,0.4444444444444444,0.5555555555555556,0.5,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.73,0.6666666666666667,0.3333333333333333,0.19999999999999996,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,9.5,0.7777777777777778,0.22222222222222224,0.5,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.0,0.7777777777777778,0.22222222222222224,0.5,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.76,0.7777777777777779,0.22222222222222215,0.0,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,18.26,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,26.445000000000004,1.0,0.0,0.3,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,21.240000000000002,1.0,0.0,0.3,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,10.030000000000001,1.0,0.0,0.3,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.5299999999999994,0.5555555555555556,0.4444444444444445,0.30000000000000004,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,12.760000000000002,0.8888888888888888,0.11111111111111116,0.3,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,10.459999999999999,1.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,24.285000000000004,0.6666666666666667,0.3333333333333333,0.30000000000000004,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,15.760000000000002,0.6666666666666667,0.3333333333333333,0.19999999999999996,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,16.29,0.7777777777777779,0.22222222222222215,0.0,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,18.690000000000005,1.0,0.0,0.3,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,12.99,1.0,0.0,0.3,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,18.96,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,21.720000000000002,1.0,0.0,0.3,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,9.030000000000001,0.7777777777777779,0.22222222222222215,0.0,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,20.26,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,16.96,0.8888888888888888,0.1111111111111111,0.3,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,15.345,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,11.3445,0.4444444444444444,0.5555555555555556,0.7,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.43,0.4444444444444444,0.5555555555555556,0.7,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.3,0.8888888888888888,0.11111111111111116,0.19999999999999996,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,11.9,0.7777777777777778,0.2222222222222222,0.19999999999999996,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.5,0.6666666666666667,0.3333333333333333,0.49999999999999994,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,9.53,0.6666666666666667,0.3333333333333333,0.49999999999999994,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.664999999999999,0.6666666666666667,0.3333333333333333,0.49999999999999994,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,41.019999999999996,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.895,0.5555555555555556,0.4444444444444445,0.49999999999999994,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.7444999999999995,0.6666666666666667,0.3333333333333333,0.19999999999999996,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,46.94999999999999,1.0,0.0,0.10000000000000009,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,51.134499999999974,1.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,5.1745,0.8888888888888888,0.11111111111111116,0.19999999999999996,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.4149999999999996,0.6666666666666667,0.3333333333333333,0.49999999999999994,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,5.0,0.6666666666666667,0.3333333333333333,0.49999999999999994,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.664999999999999,0.7777777777777778,0.2222222222222222,0.19999999999999996,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,10.98,0.6666666666666667,0.3333333333333333,0.49999999999999994,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.3,0.8888888888888888,0.11111111111111116,0.19999999999999996,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.2,0.7777777777777778,0.2222222222222222,0.49999999999999994,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.199999999999999,0.7777777777777778,0.2222222222222222,0.49999999999999994,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.630000000000001,0.7777777777777778,0.2222222222222222,0.19999999999999996,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.1,1.0,0.0,0.0,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.925,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,36.60999999999999,0.6666666666666666,0.33333333333333337,0.5,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,47.49999999999999,0.7777777777777778,0.22222222222222224,0.2,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,52.95999999999999,0.7777777777777778,0.22222222222222224,0.2,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,32.93449999999999,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,22.479999999999993,0.33333333333333326,0.6666666666666667,0.8,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,23.4745,0.888888888888889,0.11111111111111108,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,10.922,0.7777777777777778,0.22222222222222224,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,21.179999999999996,0.4444444444444444,0.5555555555555556,0.8,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,16.495,0.4444444444444444,0.5555555555555556,0.7,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,13.086000000000002,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,12.12,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.3095,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,33.096999999999994,0.6666666666666666,0.33333333333333337,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,28.416999999999998,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.029999999999999,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,36.062,0.6666666666666666,0.33333333333333337,0.2,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,19.699999999999996,0.6666666666666666,0.33333333333333337,0.2,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,26.589999999999993,0.6666666666666666,0.33333333333333337,0.5,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.43,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.0,0.7777777777777778,0.22222222222222224,0.2,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.0,0.7777777777777778,0.22222222222222224,0.2,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.06,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.83,0.888888888888889,0.11111111111111108,0.2,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.695,0.7777777777777778,0.22222222222222224,0.5,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.0,0.4444444444444444,0.5555555555555556,0.7,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.729999999999999,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,2.0,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,5.300000000000001,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,3.1,0.6666666666666666,0.33333333333333337,0.5,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,5.63,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,1.0,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,4.365,0.6666666666666666,0.33333333333333337,0.2,0.0,1.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,1.1,0.6666666666666666,0.33333333333333337,0.5,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,8.53,0.888888888888889,0.11111111111111105,0.0,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,9.26,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.83,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,7.8999999999999995,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,6.9445,0.6666666666666667,0.3333333333333333,0.3,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,11.760000000000002,0.7777777777777779,0.22222222222222215,0.0,0.0,1.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
temperature,dingin,9.600000000000001,0.8888888888888888,0.11111111111111116,0.30000000000000004,1.0,0.0,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
